,training_round,random,left,lvl1,lvl2,wins_p1,ties,game_length,loss_p1,loss_p2
0,0,0.53,0.0,0.3,0.08,,,,,
1,1,0.72,0.5,0.58,0.21,0.47600000000000003,0.002,19.579,0.15305625698327538,0.15991429097702856
2,2,0.78,0.0,0.54,0.28,0.542,0.0,19.132,0.12703915874287486,0.13295708870887754
3,3,0.89,0.0,0.67,0.18,0.512,0.001,19.241,0.1240939778983593,0.1271046253107488
4,4,0.81,0.5,0.72,0.18,0.5059999999999999,0.003,18.749000000000002,0.12478579214215277,0.12430031948164105
5,5,0.8,0.5,0.63,0.17,0.475,0.004,19.303,0.12243224032968282,0.11978328215703367
6,6,0.86,0.5,0.74,0.39,0.499,0.001,19.005,0.12612541369348765,0.1257600301504135
7,7,0.83,1.0,0.62,0.18,0.48500000000000004,0.002,19.133,0.12870594380050898,0.12818918738886714
8,8,0.88,1.0,0.8,0.23,0.499,0.001,19.078,0.12583425484597682,0.12329656378924847
9,9,0.75,0.0,0.7,0.15,0.5070000000000001,0.003,19.282,0.12501480357348918,0.12418560099601746
10,10,0.89,0.0,0.81,0.15,0.504,0.002,18.92,0.1222893011868,0.12244002191722393
11,11,0.83,0.5,0.57,0.18,0.4940000000000001,0.001,19.418,0.1257565257847309,0.13134406465291976
12,12,0.85,1.0,0.73,0.27,0.505,0.004,18.667,0.1334862906858325,0.13601073365285993
13,13,0.89,0.5,0.72,0.4,0.509,0.0,18.835,0.1299772776067257,0.12781800937652588
14,14,0.92,0.5,0.8,0.28,0.475,0.001,19.416,0.1291183300167322,0.12715859995037318
15,15,0.77,0.5,0.66,0.07,0.505,0.005,18.901,0.13164206573367118,0.13022329833358526
16,16,0.79,0.0,0.67,0.23,0.521,0.0,18.963,0.1376529642418027,0.13357869505137204
17,17,0.85,0.5,0.67,0.22,0.49200000000000005,0.003,18.958,0.14333880148082973,0.1399063585922122
18,18,0.87,0.5,0.74,0.24,0.521,0.002,19.313,0.1320440820157528,0.13379752174764872
19,19,0.9,0.0,0.8,0.26,0.516,0.0,19.094,0.140545210711658,0.1395988378673792
20,20,0.92,0.5,0.69,0.33,0.49200000000000005,0.001,18.83,0.1354100493863225,0.13873899049311875
21,21,0.8,0.5,0.64,0.27,0.49,0.002,19.375,0.1387026163339615,0.13840344400703908
22,22,0.87,0.5,0.64,0.3,0.5269999999999999,0.004,19.207,0.13967104393988847,0.13718843929469585
23,23,0.86,1.0,0.72,0.1,0.462,0.002,19.429000000000002,0.14316244240105153,0.14377152966707946
24,24,0.93,1.0,0.82,0.35,0.48600000000000004,0.003,19.224,0.14772252018749715,0.14279200302064418
25,25,0.8,0.5,0.71,0.2,0.4769999999999999,0.002,19.288,0.14654782502353192,0.1471055262684822
26,26,0.82,0.0,0.78,0.22,0.46699999999999997,0.004,19.279,0.1497973868176341,0.14147067811340094
27,27,0.87,0.5,0.65,0.16,0.5059999999999999,0.004,18.756,0.15542322804778813,0.15379821235686542
28,28,0.86,0.5,0.81,0.24,0.505,0.002,19.061,0.15183655347675085,0.1479307526499033
29,29,0.9,0.0,0.65,0.24,0.504,0.001,18.738,0.1599978490024805,0.15270510786771774
30,30,0.9,0.0,0.72,0.15,0.465,0.002,18.694000000000003,0.15225371406972407,0.14928899070620535
31,31,0.8,0.5,0.66,0.16,0.512,0.001,18.9,0.1468044726923108,0.1513598437383771
32,32,0.92,0.0,0.74,0.3,0.465,0.002,18.97,0.15986102305352687,0.15382047951221467
33,33,0.88,0.0,0.77,0.35,0.504,0.005,18.784000000000002,0.1532070343196392,0.15356039341539146
34,34,0.82,0.0,0.77,0.25,0.549,0.002,19.028,0.15520671248435974,0.15474263410270214
35,35,0.86,0.5,0.73,0.39,0.505,0.0,18.979,0.16023586345463992,0.1591145932748914
36,36,0.91,0.5,0.76,0.15,0.5070000000000001,0.001,18.81,0.15333460495620965,0.15527142538130284
37,37,0.88,0.5,0.77,0.32,0.516,0.0,19.212,0.16067527561634778,0.15447033113986253
38,38,0.82,0.5,0.64,0.27,0.49200000000000005,0.002,19.075,0.15657905934005975,0.15874844212830067
39,39,0.86,0.5,0.79,0.34,0.519,0.001,19.338,0.15454649330675602,0.15449759431183338
40,40,0.81,0.5,0.76,0.2,0.532,0.002,18.637,0.1558393838554621,0.15288293177634474
41,41,0.8,0.5,0.7,0.22,0.465,0.003,18.864,0.16005544161051513,0.1594790040180087
42,42,0.94,0.5,0.79,0.34,0.49800000000000005,0.002,18.843,0.16203219252079726,0.16408134961128235
43,43,0.85,0.0,0.67,0.31,0.511,0.001,18.758,0.1576365973725915,0.15822031181305646
44,44,0.85,0.5,0.55,0.18,0.47300000000000003,0.0,19.077,0.16175089181214572,0.16424306613206865
45,45,0.79,0.5,0.64,0.2,0.522,0.001,18.937,0.15863474560528992,0.15966120401769876
46,46,0.93,0.5,0.78,0.25,0.48700000000000004,0.003,18.924,0.1672037012055516,0.16168981852382422
47,47,0.83,0.5,0.75,0.24,0.512,0.001,18.855,0.16495183192193508,0.16436928728222847
48,48,0.84,0.0,0.68,0.19,0.5099999999999999,0.002,18.852999999999998,0.16716482362151147,0.16916568471491336
49,49,0.82,0.5,0.72,0.21,0.47000000000000003,0.001,19.032,0.16565921387076374,0.1744107101559639
50,50,0.92,1.0,0.79,0.35,0.4940000000000001,0.001,18.391,0.1691277573183179,0.17147319880872966
51,51,0.86,0.5,0.72,0.24,0.505,0.003,18.827,0.16632650665193796,0.17074169431626796
52,52,0.92,0.5,0.86,0.31,0.495,0.0,18.623,0.18009950736165048,0.16038775774091482
53,53,0.91,0.5,0.79,0.36,0.52,0.002,19.011,0.1701328389942646,0.1625093709230423
54,54,0.86,0.5,0.7,0.36,0.488,0.001,18.781,0.1733310957401991,0.16967237473279234
55,55,0.81,0.5,0.72,0.29,0.48500000000000004,0.001,18.797,0.1705010095462203,0.16865994191914796
56,56,0.9,0.5,0.73,0.25,0.5070000000000001,0.001,18.584,0.1776124285236001,0.17640587009489536
57,57,0.8,0.0,0.79,0.15,0.5059999999999999,0.002,19.199,0.17092965929210185,0.16413203379511834
58,58,0.94,0.0,0.75,0.37,0.509,0.002,19.14,0.16691387161612511,0.17230669635534288
59,59,0.83,0.0,0.63,0.12,0.528,0.003,19.19,0.17373468788713214,0.16992228074371815
60,60,0.87,0.0,0.81,0.17,0.519,0.003,18.482,0.17449227782338858,0.18157470020651814
61,61,0.88,0.5,0.77,0.12,0.49,0.001,18.914,0.17849032566696404,0.1781408369243145
62,62,0.86,0.5,0.77,0.3,0.49699999999999994,0.007000000000000001,19.180999999999997,0.1727105883359909,0.1665457151606679
63,63,0.82,0.5,0.71,0.21,0.4769999999999999,0.001,18.899,0.1758704628571868,0.17435589078068733
64,64,0.91,0.5,0.77,0.28,0.4769999999999999,0.0,19.533,0.1732520092651248,0.16814154299348594
65,65,0.9,0.5,0.72,0.2,0.513,0.005,18.97,0.17187298915535212,0.1729599388241768
66,66,0.86,0.5,0.88,0.35,0.47300000000000003,0.004,19.315,0.16703836642950773,0.17069489558786155
67,67,0.86,0.5,0.65,0.33,0.499,0.003,18.896,0.1809514875933528,0.17759144166111945
68,68,0.88,0.0,0.72,0.22,0.5,0.001,19.132,0.17608502057939768,0.1828849346637726
69,69,0.86,0.5,0.73,0.22,0.49299999999999994,0.001,19.000999999999998,0.1875797885209322,0.18812564253807068
70,70,0.9,0.5,0.71,0.31,0.513,0.004,18.883,0.18869963296502829,0.18941510520130395
71,71,0.9,0.5,0.73,0.37,0.484,0.003,19.457,0.1890252455994487,0.1852272421196103
72,72,0.76,1.0,0.67,0.15,0.509,0.004,18.674,0.2011200169026852,0.18319856977462767
73,73,0.86,0.0,0.72,0.24,0.521,0.003,19.158,0.17774213705211878,0.17844304905831815
74,74,0.89,0.5,0.87,0.38,0.502,0.002,18.401,0.19043681070953608,0.1887752230465412
75,75,0.92,0.5,0.74,0.25,0.49299999999999994,0.004,19.006,0.19624831154942515,0.18663280210644007
76,76,0.86,0.5,0.69,0.26,0.524,0.004,18.982,0.19871560056507587,0.1830757199302316
77,77,0.84,0.5,0.68,0.2,0.48899999999999993,0.001,18.813,0.19711377603560687,0.18569106605648994
78,78,0.89,0.5,0.77,0.25,0.5070000000000001,0.002,18.385,0.18427643536031246,0.1832268800958991
79,79,0.86,0.5,0.77,0.35,0.523,0.005,19.027,0.19734526456147436,0.19972844317555427
80,80,0.87,0.0,0.71,0.26,0.522,0.002,19.285999999999998,0.1923700092807412,0.19329019518196586
81,81,0.93,0.5,0.8,0.38,0.519,0.003,18.441,0.19210110111534595,0.18712608238309625
82,82,0.89,0.5,0.68,0.26,0.484,0.001,18.658,0.19773912814259528,0.1835352247580886
83,83,0.82,0.5,0.76,0.27,0.47600000000000003,0.005,19.185,0.1979359113201499,0.1886742661818862
84,84,0.89,0.5,0.8,0.39,0.49299999999999994,0.002,19.342,0.20270161087810992,0.18650397474318745
85,85,0.9,0.5,0.7,0.34,0.543,0.003,19.062,0.20014154585450888,0.1942741219252348
86,86,0.75,0.0,0.69,0.25,0.5139999999999999,0.002,18.885,0.1982960211187601,0.1889829548448324
87,87,0.88,0.5,0.76,0.23,0.503,0.003,19.004,0.19979314421117306,0.19300941864401105
88,88,0.86,0.5,0.73,0.39,0.523,0.002,18.557000000000002,0.2021408015117049,0.1947230088338256
89,89,0.89,0.0,0.82,0.24,0.49800000000000005,0.002,18.79,0.2110685586407781,0.1928477671891451
90,90,0.92,0.5,0.86,0.47,0.537,0.004,19.085,0.20191424418240786,0.19517126347124575
91,91,0.89,0.5,0.87,0.28,0.4940000000000001,0.002,18.67,0.1986367358341813,0.188478893391788
92,92,0.92,0.5,0.83,0.32,0.529,0.002,18.5,0.20369002685695886,0.20055655137449505
93,93,0.82,0.0,0.76,0.29,0.5099999999999999,0.0,19.11,0.2009540715813637,0.2009981419891119
94,94,0.87,0.5,0.56,0.21,0.5070000000000001,0.001,19.159000000000002,0.20431157816946507,0.2074943168014288
95,95,0.89,0.5,0.78,0.36,0.512,0.0,18.76,0.20459322448074815,0.1945908222272992
96,96,0.92,0.0,0.75,0.22,0.5059999999999999,0.003,19.256,0.19656884741038086,0.1972282878383994
