,training_round,random,left,lvl1,lvl2,wins_p1,ties,game_length,loss_p1,loss_p2
23,23,0.81,0.0,0.57,0.21,0.5,0.001,18.909000000000002,0.13556261422485116,0.14067349688708786
24,24,0.87,0.5,0.74,0.33,0.49,0.002,18.843,0.14364590137451888,0.14114567775279285
25,25,0.79,0.0,0.67,0.14,0.48600000000000004,0.002,19.301,0.14130495126545428,0.14070997669547794
26,26,0.85,0.5,0.71,0.34,0.491,0.001,19.363,0.14151730664074422,0.14194101896882058
27,27,0.84,0.5,0.67,0.17,0.482,0.002,19.257,0.13863005247712135,0.1409538769721985
28,28,0.87,0.0,0.59,0.17,0.508,0.003,19.33,0.14469979578256606,0.14091017277538775
29,29,0.87,0.5,0.66,0.19,0.48500000000000004,0.0,19.029,0.15117324323952194,0.14768642368912696
30,30,0.84,1.0,0.75,0.24,0.484,0.002,19.034000000000002,0.15424206104129554,0.15236730913072824
31,31,0.88,1.0,0.82,0.39,0.48600000000000004,0.003,19.522000000000002,0.14609271421283485,0.14839790663868188
32,32,0.85,1.0,0.69,0.12,0.46299999999999997,0.002,19.441,0.1507183712795377,0.1453898180797696
33,33,0.83,0.5,0.73,0.24,0.48500000000000004,0.002,19.194000000000003,0.14753599093854428,0.15254152731597426
34,34,0.89,0.5,0.76,0.31,0.482,0.0,19.168,0.1493590868636966,0.15122548377513886
35,35,0.84,0.5,0.71,0.21,0.484,0.0,18.936,0.15299263233691454,0.15809671633690595
36,36,0.86,0.5,0.68,0.21,0.49699999999999994,0.001,19.046,0.15364529529958965,0.15751258222013712
37,37,0.83,0.5,0.76,0.37,0.5,0.004,19.031,0.15210841651260856,0.15254268839210272
38,38,0.76,0.5,0.51,0.19,0.48500000000000004,0.001,18.525,0.15260264051705602,0.15659403277188538
39,39,0.92,0.0,0.78,0.27,0.504,0.003,19.008,0.1495152890905738,0.15565763276815414
40,40,0.94,0.5,0.79,0.27,0.5009999999999999,0.001,18.399,0.15606504144519567,0.16166100280731915
41,41,0.87,0.5,0.71,0.16,0.517,0.005,18.903,0.1537712153121829,0.15348200158774852
42,42,0.91,0.5,0.79,0.28,0.5070000000000001,0.003,18.875,0.15813203716278074,0.15452387741953136
43,43,0.81,0.5,0.76,0.24,0.49699999999999994,0.001,19.357,0.15308909026533365,0.15812645150721072
44,44,0.97,0.0,0.7,0.28,0.48600000000000004,0.001,19.0,0.15476093180477618,0.16123396905511614
45,45,0.83,0.5,0.76,0.29,0.48000000000000004,0.004,19.221,0.152310881331563,0.15557684817910195
46,46,0.88,1.0,0.78,0.27,0.504,0.002,18.933,0.16057917565852406,0.15815221402794122
47,47,0.87,1.0,0.81,0.25,0.491,0.003,18.869,0.16210073313862086,0.16023028303682804
48,48,0.87,0.0,0.81,0.33,0.49699999999999994,0.001,18.903,0.16433263953030108,0.16001943912357092
49,49,0.78,1.0,0.64,0.19,0.49800000000000005,0.003,18.893,0.15940113610029222,0.15897138240933414
50,50,0.97,0.0,0.81,0.35,0.4940000000000001,0.003,18.993,0.1533957366719842,0.1690882031172514
51,51,0.86,0.5,0.73,0.4,0.496,0.003,18.846,0.15920796494185924,0.17137853702902794
52,52,0.91,0.5,0.77,0.3,0.509,0.0,18.595,0.16506404960155488,0.1683281698152423
53,53,0.84,0.0,0.66,0.27,0.491,0.004,19.382,0.16178165646642448,0.16337720236927272
54,54,0.79,0.5,0.57,0.26,0.516,0.005,19.31,0.17808207880705595,0.16398583920300006
55,55,0.89,0.0,0.7,0.28,0.49200000000000005,0.001,19.192,0.17010085436701775,0.17089613965153694
56,56,0.73,0.0,0.43,0.1,0.496,0.0,18.86,0.17049641405045987,0.17687771213054654
57,57,0.82,0.5,0.6,0.19,0.49,0.002,19.191,0.16415779922157525,0.1682670986801386
58,58,0.83,0.0,0.67,0.14,0.518,0.0,19.058,0.17704114497452975,0.17955657920986415
59,59,0.9,0.5,0.82,0.27,0.475,0.001,18.788,0.16974601922929286,0.17192562137544154
60,60,0.85,0.5,0.68,0.29,0.531,0.001,19.272000000000002,0.17241349440068007,0.1782522646561265
61,61,0.83,1.0,0.77,0.28,0.47600000000000003,0.002,18.612000000000002,0.17639740623533726,0.183400979436934
62,62,0.88,0.5,0.71,0.15,0.48700000000000004,0.004,18.903,0.16968284254521132,0.17529125808179374
63,63,0.9,0.5,0.79,0.18,0.5,0.003,18.567,0.1735352974534035,0.17565021284669638
64,64,0.9,0.5,0.68,0.1,0.519,0.003,18.627,0.16948499122262,0.18173733923584226
65,65,0.87,1.0,0.56,0.21,0.503,0.003,18.469,0.17627390388399364,0.18547696582227946
66,66,0.87,0.5,0.7,0.32,0.48500000000000004,0.002,19.014,0.17541527783870695,0.1806628511175513
67,67,0.87,0.5,0.81,0.23,0.48500000000000004,0.001,18.985,0.1842759673371911,0.17424968861788512
68,68,0.88,0.5,0.71,0.23,0.503,0.0,18.835,0.1846221620514989,0.18412625715881584
69,69,0.74,1.0,0.59,0.11,0.503,0.002,18.924,0.16962937401235104,0.1849186980575323
70,70,0.89,0.5,0.83,0.16,0.48700000000000004,0.002,18.685,0.1829673932120204,0.1811091696321964
71,71,0.82,0.5,0.72,0.25,0.496,0.002,19.160999999999998,0.18200787323713305,0.18133844470232724
72,72,0.91,0.0,0.82,0.31,0.488,0.002,18.743,0.1803355788886547,0.18718225713074207
73,73,0.77,0.0,0.64,0.25,0.502,0.0,18.432000000000002,0.1823914054855704,0.1892617451623082
74,74,0.75,0.0,0.54,0.17,0.48000000000000004,0.001,19.54,0.17727668239921332,0.1805714330226183
75,75,0.92,0.0,0.74,0.17,0.509,0.003,19.312,0.17718242979049684,0.18545264448970555
76,76,0.9,0.5,0.59,0.36,0.504,0.002,19.589000000000002,0.17329522380232812,0.1858643653690815
77,77,0.9,0.0,0.75,0.24,0.479,0.001,18.823,0.1891322403922677,0.18943791043758396
78,78,0.78,0.5,0.71,0.21,0.49699999999999994,0.004,18.735,0.1812578786164522,0.19227230159938336
79,79,0.98,0.5,0.84,0.29,0.496,0.0,19.004,0.18118796619772912,0.1952148542702198
80,80,0.91,0.5,0.78,0.22,0.512,0.0,18.802,0.1816213020309806,0.1879506915137172
81,81,0.95,0.0,0.7,0.34,0.5099999999999999,0.002,18.859,0.18451303242892028,0.1863213118761778
82,82,0.8,0.0,0.66,0.23,0.505,0.002,19.191,0.18572586126625534,0.20196174409985546
83,83,0.88,0.5,0.76,0.28,0.5009999999999999,0.003,19.125,0.18746681218594316,0.18945490013062954
84,84,0.9,0.5,0.82,0.34,0.48600000000000004,0.001,18.976,0.18928797785937787,0.19502495454996824
85,85,0.77,0.5,0.55,0.18,0.518,0.002,18.930999999999997,0.2022208137959242,0.1878094476982951
86,86,0.81,0.0,0.54,0.16,0.484,0.005,18.95,0.1877829935848713,0.1929745856821537
87,87,0.84,0.5,0.7,0.23,0.479,0.005,18.835,0.18988070833683013,0.1933542739972472
88,88,0.91,0.0,0.65,0.13,0.5099999999999999,0.003,18.951,0.2046815768033266,0.189017994441092
89,89,0.91,0.5,0.72,0.44,0.48600000000000004,0.001,19.198,0.18730860266834495,0.19603146448731426
90,90,0.92,0.5,0.79,0.48,0.48600000000000004,0.003,18.623,0.19135340324044228,0.20007080549746756
91,91,0.91,0.5,0.81,0.29,0.524,0.005,18.567999999999998,0.1805727901160717,0.1944105718433857
92,92,0.85,0.5,0.51,0.21,0.525,0.006,19.055999999999997,0.19069257289171215,0.20391086596250532
93,93,0.87,0.0,0.62,0.13,0.518,0.002,18.975,0.19068839441239835,0.19484725970774888
94,94,0.86,0.0,0.72,0.27,0.499,0.005,19.192,0.19361998388171195,0.1920384910330176
95,95,0.8,0.0,0.65,0.31,0.491,0.0,19.015,0.195306066788733,0.20621523651480675
96,96,0.77,0.0,0.59,0.23,0.484,0.003,19.445,0.19413165974617005,0.1976934700831771
97,97,0.94,0.0,0.74,0.38,0.49699999999999994,0.003,18.998,0.1919796250388026,0.19023992846906185
98,98,0.85,0.5,0.75,0.46,0.49200000000000005,0.006,18.542,0.2008256907686591,0.20326027624309065
99,99,0.89,0.0,0.77,0.34,0.484,0.004,18.938,0.20295754271000624,0.19310514249652624
100,100,0.89,0.5,0.83,0.38,0.513,0.0,19.033,0.2093377618342638,0.1992647623345256
