,training_round,random,left,lvl1,lvl2,wins_p1,ties,game_length,loss_p1,loss_p2
23,23,0.95,0.5,0.82,0.27,0.504,0.002,19.46,0.14017110170423985,0.1347559466958046
24,24,0.74,0.0,0.68,0.27,0.521,0.001,19.117,0.1425158355385065,0.14228265482187272
25,25,0.88,0.0,0.75,0.38,0.5139999999999999,0.004,19.077,0.14681575891375542,0.14107225538790227
26,26,0.89,0.5,0.76,0.21,0.5099999999999999,0.003,19.041,0.1514703548848629,0.14279001770913602
27,27,0.87,0.5,0.64,0.2,0.53,0.002,19.119,0.14996991384774447,0.14655659957975148
28,28,0.93,0.5,0.86,0.28,0.484,0.002,19.281,0.1573543470725417,0.14867767591029404
29,29,0.82,0.5,0.66,0.27,0.491,0.002,18.904,0.15407944894582032,0.1570897131934762
30,30,0.83,0.0,0.71,0.11,0.523,0.002,19.132,0.1488232304677367,0.15207822427898646
31,31,0.89,0.5,0.73,0.16,0.49699999999999994,0.0,18.593,0.15290371382981538,0.16191857047379016
32,32,0.82,0.0,0.69,0.21,0.5,0.004,19.051,0.1609993305206299,0.1613389094993472
33,33,0.74,0.5,0.66,0.17,0.49299999999999994,0.001,19.137999999999998,0.15697580964118246,0.1588987714573741
34,34,0.87,0.5,0.72,0.15,0.519,0.003,19.090999999999998,0.15394466339051724,0.15613653949648146
35,35,0.81,0.0,0.64,0.19,0.49,0.0,18.924,0.1601573449447751,0.15907082606106995
36,36,0.84,0.5,0.65,0.13,0.517,0.005,19.112000000000002,0.16144291504472494,0.1627685713544488
37,37,0.88,0.5,0.64,0.15,0.502,0.002,18.869,0.15922784063220025,0.16241925744712352
38,38,0.91,0.5,0.69,0.19,0.511,0.001,19.065,0.15557160856574773,0.16371750174462796
39,39,0.85,1.0,0.65,0.23,0.5059999999999999,0.002,19.047,0.1580017060264945,0.16167302229255434
40,40,0.8,0.5,0.61,0.27,0.49200000000000005,0.004,18.967,0.16137030195444824,0.1582608870640397
41,41,0.86,1.0,0.65,0.23,0.502,0.002,19.157,0.16477257542312146,0.1584879101514816
42,42,0.82,0.5,0.64,0.27,0.49200000000000005,0.0,18.85,0.16455111923068766,0.17232811646908522
43,43,0.88,0.5,0.82,0.2,0.479,0.001,19.021,0.16716276671737432,0.1667750189974904
44,44,0.86,0.0,0.74,0.31,0.484,0.0,18.945999999999998,0.16643580088019372,0.1726020061597228
45,45,0.89,0.0,0.74,0.17,0.513,0.001,18.914,0.1703469017893076,0.17545770916342734
46,46,0.82,0.5,0.71,0.36,0.5,0.006,18.93,0.16739838301390408,0.16303567001968622
47,47,0.9,0.0,0.75,0.33,0.49200000000000005,0.001,19.002,0.16684050332009792,0.16379722505807875
48,48,0.86,0.0,0.69,0.31,0.516,0.002,19.121,0.16912320923805238,0.17872269154340029
49,49,0.85,0.5,0.75,0.31,0.5,0.002,19.167,0.17268152714520693,0.17716373592615128
50,50,0.88,0.5,0.71,0.26,0.5,0.004,18.999000000000002,0.1773015245422721,0.17097839859127995
51,51,0.9,0.5,0.89,0.47,0.52,0.003,19.089000000000002,0.16981910214573145,0.17555376783758406
52,52,0.88,0.5,0.74,0.31,0.495,0.001,18.621,0.18033720090985295,0.17217694666236638
53,53,0.85,1.0,0.58,0.27,0.495,0.004,18.871,0.1766029682829976,0.17248316264152527
54,54,0.9,0.0,0.78,0.27,0.511,0.003,19.19,0.16979024729132652,0.1713273044079542
55,55,0.77,0.0,0.63,0.18,0.48300000000000004,0.003,19.225,0.1763114871531725,0.1740308052226901
56,56,0.9,0.5,0.68,0.34,0.479,0.002,18.831,0.185619558095932,0.17663702472299336
57,57,0.93,0.5,0.75,0.33,0.46099999999999997,0.001,18.433,0.17950452844798565,0.17210551455616951
58,58,0.86,0.0,0.77,0.2,0.515,0.002,18.637,0.1794941810593009,0.17676253176480533
59,59,0.83,0.5,0.68,0.2,0.5139999999999999,0.001,18.914,0.18265807662159209,0.1817379244044423
60,60,0.92,0.5,0.84,0.3,0.5,0.002,18.464000000000002,0.1838421588987112,0.17759889705479145
61,61,0.85,0.5,0.72,0.26,0.532,0.003,19.351,0.18405662858486171,0.18591932525485755
62,62,0.85,0.0,0.7,0.26,0.505,0.003,18.869,0.17866756228357553,0.1816538130044937
63,63,0.97,0.5,0.84,0.33,0.4769999999999999,0.002,19.153,0.1853263804316521,0.1805001721829176
64,64,0.94,0.5,0.92,0.4,0.504,0.001,19.229,0.1817262282446027,0.17557304469496013
65,65,0.85,0.0,0.77,0.42,0.49800000000000005,0.003,19.112000000000002,0.17478656830638648,0.18622284182906151
66,66,0.96,0.5,0.72,0.29,0.502,0.0,19.078,0.1858963123112917,0.18750286699831487
67,67,0.77,0.5,0.61,0.25,0.48500000000000004,0.001,18.883,0.1776724130809307,0.1812373316064477
68,68,0.71,0.5,0.6,0.15,0.504,0.002,18.664,0.1837934847176075,0.1880350361391902
69,69,0.9,0.5,0.66,0.2,0.52,0.001,18.584,0.18102199497818947,0.18928687164187435
70,70,0.92,0.5,0.78,0.23,0.496,0.004,18.845,0.1867633306756616,0.18947967229783536
71,71,0.87,0.5,0.64,0.22,0.5,0.004,19.236,0.18790502724051475,0.1894402429908514
72,72,0.94,0.5,0.8,0.34,0.509,0.002,18.968,0.1881968150138855,0.198516287073493
73,73,0.87,0.5,0.73,0.33,0.49,0.0,19.055999999999997,0.1858658819720149,0.19792275577783586
74,74,0.83,0.0,0.69,0.14,0.4940000000000001,0.003,18.745,0.18652683608978987,0.19686801911890506
75,75,0.89,0.5,0.71,0.25,0.48600000000000004,0.001,18.725,0.18975450371950864,0.1941598903760314
76,76,0.89,0.0,0.7,0.31,0.512,0.001,19.014,0.18186618846654887,0.1837665436640382
77,77,0.78,0.0,0.62,0.24,0.482,0.0,19.012,0.1919936260357499,0.1933750521466136
78,78,0.92,0.0,0.88,0.2,0.505,0.001,18.53,0.20661533346772196,0.2041538572236896
79,79,0.94,0.5,0.8,0.28,0.482,0.001,18.893,0.20035228336602448,0.186956718608737
80,80,0.85,0.0,0.61,0.18,0.496,0.002,18.647000000000002,0.2076810068041086,0.1874300819709897
81,81,0.87,0.0,0.67,0.27,0.5,0.002,19.017,0.2024963663965464,0.20052508772164584
82,82,0.85,0.5,0.77,0.19,0.49,0.001,18.842,0.1956215217113495,0.2004363045021892
83,83,0.88,0.5,0.73,0.24,0.49800000000000005,0.001,19.36,0.2063691393584013,0.1994907357916236
84,84,0.82,0.5,0.67,0.25,0.49800000000000005,0.002,18.61,0.21083212412148716,0.19502014991641045
85,85,0.84,0.5,0.77,0.27,0.472,0.001,19.0,0.19359542071819305,0.19644120777398347
86,86,0.96,0.5,0.76,0.23,0.518,0.002,19.014,0.19857929662615065,0.20116334733366967
87,87,0.91,0.5,0.77,0.3,0.55,0.002,18.82,0.20504424503445626,0.19839827602356672
88,88,0.89,0.5,0.79,0.33,0.49800000000000005,0.002,18.885,0.204896415643394,0.20602250498533248
89,89,0.8,0.0,0.68,0.26,0.519,0.002,19.134,0.20690965826809407,0.1939403465986252
90,90,0.85,0.5,0.8,0.25,0.5059999999999999,0.002,18.74,0.21264761404693128,0.19720257131010294
91,91,0.91,0.5,0.9,0.48,0.532,0.001,18.570999999999998,0.2149744573533535,0.20205438711494209
92,92,0.89,0.0,0.74,0.23,0.525,0.002,18.627,0.20532886515557766,0.20282729890942572
93,93,0.85,0.5,0.63,0.22,0.5099999999999999,0.001,18.929000000000002,0.210412673458457,0.2068524207174778
94,94,0.82,0.5,0.66,0.31,0.48600000000000004,0.0,18.982,0.21421911212801933,0.20703067376464607
95,95,0.93,0.5,0.83,0.37,0.488,0.004,19.032,0.20698457869142292,0.20555675057321787
96,96,0.91,0.5,0.73,0.35,0.512,0.005,19.145,0.21045099782943727,0.21189455802738666
97,97,0.94,0.5,0.78,0.23,0.49200000000000005,0.001,18.406,0.2134752358198166,0.220965199239552
98,98,0.86,0.5,0.79,0.33,0.522,0.001,18.649,0.21092550656199452,0.2091501152291894
99,99,0.81,0.5,0.65,0.22,0.518,0.002,19.4,0.20609242264926436,0.2004084951505065
100,100,0.88,0.5,0.8,0.28,0.5009999999999999,0.005,18.647000000000002,0.21429397697746755,0.2076073288321495
