,training_round,random,left,lvl1,lvl2,wins_p1,ties,game_length,loss_p1,loss_p2
0,0,0.38,0.0,0.14,0.02,,,,,
1,1,0.69,0.5,0.48,0.08,0.472,0.004,19.239,0.1523445114891837,0.14809039058436302
2,2,0.79,0.5,0.63,0.14,0.462,0.007000000000000001,19.35,0.11037371769547462,0.11421775441244245
3,3,0.87,0.5,0.62,0.17,0.48300000000000004,0.003,19.132,0.1105424510613084,0.12032097793370485
4,4,0.91,0.0,0.66,0.13,0.504,0.003,19.099,0.1165039058662951,0.12178241151198745
5,5,0.81,0.0,0.48,0.12,0.472,0.001,19.7,0.1224841149672866,0.13785512405633926
6,6,0.82,0.5,0.64,0.28,0.512,0.005,19.457,0.12949524396657944,0.12416589488089085
7,7,0.87,0.0,0.56,0.17,0.488,0.002,19.129,0.1237277045212686,0.13386669780686494
8,8,0.85,1.0,0.74,0.21,0.496,0.002,19.369,0.13161125523597006,0.13734577435255052
9,9,0.76,0.0,0.6,0.1,0.496,0.001,19.236,0.13165661209821702,0.1367592918947339
10,10,0.79,0.5,0.59,0.09,0.515,0.003,19.465,0.13396633956208825,0.13332014368847012
11,11,0.82,0.0,0.53,0.2,0.47400000000000003,0.002,19.445,0.14010494637489318,0.13045479395985604
12,12,0.84,0.0,0.72,0.2,0.49299999999999994,0.002,19.055999999999997,0.13898494409024714,0.13489552280306816
13,13,0.9,0.5,0.69,0.3,0.491,0.001,19.622,0.13086292446404696,0.13388513865321874
14,14,0.86,0.0,0.71,0.28,0.491,0.004,19.524,0.13513002801686524,0.1470296082943678
15,15,0.87,0.0,0.7,0.22,0.495,0.001,19.320999999999998,0.13713136755675076,0.14484037607908248
16,16,0.88,0.5,0.75,0.23,0.5,0.003,19.019000000000002,0.139686806589365,0.15984463396668433
17,17,0.86,0.5,0.68,0.18,0.49800000000000005,0.005,19.153,0.14039727748185396,0.15709286268800496
18,18,0.77,1.0,0.52,0.14,0.496,0.0,19.034000000000002,0.14371063488721847,0.15492312660813332
19,19,0.73,0.0,0.5,0.13,0.5009999999999999,0.004,19.505,0.14274023870378733,0.14903833866864444
20,20,0.85,0.5,0.73,0.19,0.495,0.001,19.164,0.15174838465452195,0.1523659656867385
21,21,0.72,0.5,0.5,0.12,0.48700000000000004,0.005,19.898,0.15068840609490872,0.15020155844837427
22,22,0.78,0.0,0.63,0.1,0.499,0.003,19.555,0.14633224079012871,0.15362877782434226
23,23,0.89,0.5,0.67,0.24,0.513,0.003,19.227999999999998,0.1483409193456173,0.15661830239742994
24,24,0.88,0.5,0.78,0.3,0.48500000000000004,0.002,19.273,0.14499091327935454,0.14934579957276586
25,25,0.78,0.5,0.74,0.2,0.52,0.003,19.086,0.14763826254010198,0.1610250873863697
26,26,0.76,0.5,0.58,0.15,0.504,0.003,19.547,0.1395852959603071,0.14868984740227462
27,27,0.78,0.5,0.63,0.21,0.5,0.003,19.147000000000002,0.15553963012993335,0.15832007704675194
28,28,0.94,0.5,0.75,0.21,0.48700000000000004,0.005,18.998,0.15229436543583869,0.15752603954821826
29,29,0.72,0.5,0.65,0.21,0.475,0.001,19.207,0.14736603043973445,0.15271383678913114
30,30,0.86,0.5,0.7,0.15,0.472,0.0,18.712,0.15381906002014875,0.15422396178543568
31,31,0.82,1.0,0.78,0.17,0.531,0.001,18.889,0.15999214567989112,0.1629784376323223
32,32,0.84,1.0,0.78,0.18,0.482,0.003,19.14,0.16743887913227082,0.15827313918620348
33,33,0.73,0.5,0.56,0.18,0.508,0.002,19.486,0.16189842742681504,0.15966731560230255
34,34,0.88,0.0,0.75,0.33,0.503,0.0,19.257,0.15853334081172946,0.1623475231975317
35,35,0.82,1.0,0.75,0.33,0.53,0.004,19.396,0.16300389228016138,0.16868335372954607
36,36,0.78,0.0,0.52,0.21,0.517,0.004,19.031,0.15860474172234534,0.16256567685306073
37,37,0.86,0.5,0.62,0.15,0.49800000000000005,0.001,19.139,0.1632796290293336,0.1668385596051812
38,38,0.81,0.5,0.63,0.24,0.475,0.001,19.262999999999998,0.16142291762679814,0.17336563212424516
39,39,0.72,1.0,0.69,0.12,0.49699999999999994,0.004,19.22,0.1623033747151494,0.17297227904200554
40,40,0.85,1.0,0.67,0.23,0.511,0.001,18.939,0.16125510488450528,0.16536993147432805
41,41,0.77,0.5,0.64,0.32,0.508,0.005,19.662,0.16213477433472873,0.17239450875669718
42,42,0.84,0.5,0.79,0.26,0.48700000000000004,0.002,19.46,0.16423263304680585,0.17006986363977195
43,43,0.86,0.0,0.69,0.22,0.496,0.002,18.815,0.1675728788897395,0.1789011114910245
44,44,0.77,0.5,0.62,0.22,0.49699999999999994,0.0,18.799,0.1647733510583639,0.1823434341996908
45,45,0.82,1.0,0.69,0.21,0.47800000000000004,0.003,19.282,0.15812302140891552,0.17823171941190954
46,46,0.82,0.5,0.65,0.31,0.511,0.002,18.951,0.1653225274309516,0.1904368803203106
47,47,0.78,0.5,0.64,0.17,0.48600000000000004,0.001,18.733,0.1777270230129361,0.1825097151324153
48,48,0.83,0.5,0.71,0.2,0.502,0.002,18.718,0.1673862612247467,0.1820319960564375
49,49,0.89,1.0,0.7,0.26,0.496,0.001,19.213,0.16348207806050774,0.1824958205074072
50,50,0.9,0.5,0.76,0.33,0.462,0.001,18.422,0.1746729333847761,0.17067057940363886
51,51,0.84,0.5,0.71,0.29,0.516,0.001,18.985,0.17355226788669825,0.17873095582425594
52,52,0.84,0.5,0.75,0.21,0.522,0.003,19.39,0.17095279069244862,0.17664543487131595
53,53,0.8,0.5,0.65,0.28,0.5009999999999999,0.001,19.084,0.17875939360260965,0.17938977321982386
54,54,0.89,1.0,0.75,0.2,0.502,0.001,19.031,0.1678609227836132,0.1792935370206833
55,55,0.85,0.5,0.75,0.25,0.49800000000000005,0.003,19.355,0.1767680401802063,0.1914857610613108
56,56,0.82,0.5,0.78,0.32,0.496,0.002,19.206,0.17754550636559724,0.1876683831885457
57,57,0.76,0.5,0.62,0.17,0.479,0.002,18.884,0.18288274681568145,0.1927980697005987
58,58,0.93,0.5,0.83,0.26,0.46299999999999997,0.005,19.31,0.18261764864623548,0.18459107126295565
