,training_round,random,left,lvl1,lvl2,wins_p1,ties,game_length,loss_p1,loss_p2
33,33,0.79,0.5,0.68,0.27,0.47400000000000003,0.0,19.14,0.1597962636500597,0.15784241357445716
34,34,0.87,0.5,0.74,0.25,0.5139999999999999,0.0,19.046,0.16225365167111158,0.1637546734958887
35,35,0.85,0.5,0.74,0.33,0.513,0.0,18.965,0.16264250776916742,0.15920731911063193
36,36,0.89,0.5,0.67,0.24,0.48899999999999993,0.001,19.257,0.1640107732489705,0.16311002615839246
37,37,0.85,0.5,0.76,0.27,0.5059999999999999,0.0,19.454,0.1654805233553052,0.16283690427988767
38,38,0.82,0.5,0.68,0.19,0.49800000000000005,0.003,18.921,0.16614174608886242,0.17646554438769818
39,39,0.91,0.5,0.68,0.29,0.532,0.0,18.778,0.16539850437641146,0.17331446664780378
40,40,0.83,0.5,0.65,0.22,0.48600000000000004,0.002,18.94,0.1699490065574646,0.16270043394714595
41,41,0.79,0.5,0.59,0.18,0.496,0.002,18.67,0.17180987441539766,0.17313055504113434
42,42,0.79,0.0,0.64,0.19,0.499,0.002,19.358,0.16387621480971576,0.17027528615295887
43,43,0.86,0.0,0.7,0.17,0.5070000000000001,0.002,19.114,0.17429873435944318,0.18369140917807816
44,44,0.89,0.5,0.81,0.22,0.505,0.005,19.363,0.17318412731587887,0.1785095722079277
45,45,0.79,0.5,0.53,0.18,0.49299999999999994,0.004,19.421,0.16796082893759012,0.17490656240284444
46,46,0.88,0.5,0.79,0.25,0.523,0.003,19.254,0.17281160935759546,0.17944848236441613
47,47,0.88,0.0,0.81,0.22,0.513,0.001,19.523,0.17334554357081652,0.17084835965186354
48,48,0.84,0.5,0.74,0.2,0.517,0.003,19.355999999999998,0.16568420851230622,0.17121465086936952
49,49,0.75,0.0,0.73,0.13,0.526,0.004,19.102999999999998,0.17803133364021778,0.16836732133477927
50,50,0.82,0.0,0.57,0.28,0.4940000000000001,0.003,19.412,0.18457397229969505,0.1773911150470376
51,51,0.85,0.5,0.69,0.33,0.5070000000000001,0.003,19.569000000000003,0.18629296381026506,0.1789953701943159
52,52,0.83,0.5,0.67,0.27,0.484,0.001,19.2,0.17214466114342214,0.17654209095984694
53,53,0.93,0.0,0.74,0.31,0.496,0.002,19.238,0.17824606896936893,0.18108212423324585
54,54,0.85,0.0,0.6,0.24,0.48000000000000004,0.0,19.012,0.18248735723644496,0.1823355701491237
55,55,0.74,0.0,0.59,0.06,0.481,0.002,19.284000000000002,0.18194616436958316,0.18433369137346745
56,56,0.8,0.5,0.65,0.17,0.48700000000000004,0.004,18.787,0.18910021053999665,0.18482404689490795
57,57,0.59,0.5,0.42,0.16,0.513,0.002,19.14,0.18620278438180685,0.1801810882985592
58,58,0.87,0.0,0.74,0.13,0.504,0.005,18.852999999999998,0.19371534557640552,0.18192766766250132
59,59,0.94,0.0,0.63,0.14,0.48600000000000004,0.004,19.171,0.18617638399451966,0.17486903492361308
60,60,0.83,0.5,0.7,0.16,0.45199999999999996,0.0,18.878,0.18066885925084356,0.1831731024235487
61,61,0.86,0.5,0.72,0.23,0.522,0.004,19.329,0.17975268798321484,0.17510002870112654
62,62,0.91,0.0,0.62,0.23,0.509,0.003,19.062,0.18006536676734686,0.17914096634835006
63,63,0.82,0.5,0.67,0.29,0.49200000000000005,0.001,19.199,0.19310258419811727,0.18777000975608826
64,64,0.79,0.5,0.74,0.27,0.508,0.001,18.848,0.18586135405302048,0.1905163938328624
65,65,0.8,0.0,0.71,0.13,0.529,0.002,19.404,0.18617452978342766,0.1809418293312192
66,66,0.78,0.5,0.7,0.24,0.495,0.003,19.545,0.18153165316581726,0.1824376952722669
67,67,0.9,0.5,0.77,0.28,0.518,0.003,19.144000000000002,0.1814052772969008,0.179053456582129
68,68,0.86,0.5,0.76,0.23,0.532,0.003,19.017,0.191342044390738,0.18327185504883528
69,69,0.79,0.0,0.72,0.23,0.462,0.0,19.18,0.19661805895715956,0.17656259198486804
70,70,0.84,0.5,0.61,0.24,0.5009999999999999,0.002,19.04,0.19742759419977665,0.1931842041760683
71,71,0.74,0.5,0.62,0.18,0.47600000000000003,0.005,19.230999999999998,0.18440863720327616,0.18675466573983432
72,72,0.74,0.0,0.6,0.13,0.512,0.001,19.015,0.18995622313022612,0.19648227405548094
73,73,0.89,0.5,0.72,0.24,0.5,0.003,18.861,0.19561103706806895,0.18834314670413727
74,74,0.8,0.5,0.72,0.25,0.5,0.002,19.3,0.18998951192200186,0.18261634746938946
75,75,0.79,0.5,0.65,0.13,0.48700000000000004,0.002,19.159000000000002,0.19465966542810198,0.18789294121414424
76,76,0.79,0.5,0.59,0.26,0.488,0.005,18.826,0.18492824364453556,0.18680298797041175
77,77,0.7,0.5,0.57,0.19,0.5070000000000001,0.003,19.511,0.1991848420351744,0.18977331793308255
78,78,0.86,0.5,0.73,0.17,0.481,0.001,19.1,0.1915180383846164,0.18549266903847456
79,79,0.67,0.0,0.49,0.12,0.49699999999999994,0.002,19.000999999999998,0.19115670900791884,0.1989506486579776
80,80,0.89,0.0,0.66,0.12,0.523,0.003,19.027,0.18824307139217847,0.19820439532399176
81,81,0.68,0.5,0.52,0.22,0.522,0.003,18.898,0.1941177127957344,0.20419586019217967
82,82,0.87,0.0,0.76,0.15,0.508,0.002,19.326,0.18945261192321775,0.19576796109974384
83,83,0.77,0.0,0.55,0.11,0.509,0.0,19.327,0.19362433671951293,0.19403111555427316
84,84,0.85,0.5,0.7,0.24,0.47400000000000003,0.001,18.891,0.18968681444227692,0.19941424137353894
85,85,0.82,0.5,0.73,0.33,0.512,0.003,19.093,0.197576492972672,0.19930158247053625
86,86,0.76,0.5,0.59,0.24,0.533,0.002,19.512999999999998,0.19516797766834496,0.2077087470293045
87,87,0.9,0.5,0.74,0.46,0.4769999999999999,0.0,18.991,0.1915979166328907,0.19250721731036904
88,88,0.76,0.5,0.7,0.2,0.516,0.002,18.697,0.20167778983712195,0.2029158872067928
89,89,0.9,0.5,0.77,0.24,0.519,0.003,19.146,0.21106429755687714,0.20122120272368196
90,90,0.76,0.0,0.53,0.12,0.481,0.002,18.959,0.2117482724636793,0.21614865897595886
91,91,0.8,0.5,0.73,0.22,0.503,0.003,19.414,0.21557572475075726,0.2096800356432796
92,92,0.87,0.5,0.76,0.31,0.534,0.0,18.94,0.19989059095829725,0.2034540436267853
93,93,0.9,0.5,0.76,0.36,0.4940000000000001,0.005,19.115,0.20677309880405664,0.21005797280371188
94,94,0.88,0.5,0.82,0.35,0.495,0.003,19.143,0.21007681094110006,0.2058615880981088
95,95,0.87,0.5,0.68,0.34,0.502,0.001,19.102999999999998,0.2043703262358904,0.19933624662458896
96,96,0.69,0.5,0.57,0.17,0.499,0.006,19.230999999999998,0.2078145072683692,0.2027749295383692
97,97,0.83,0.5,0.71,0.21,0.48300000000000004,0.004,19.265,0.20319460748881105,0.2101885877028108
98,98,0.86,0.0,0.77,0.33,0.5,0.003,18.866,0.2276194206625223,0.22566195776313544
99,99,0.93,0.5,0.72,0.27,0.49299999999999994,0.004,19.099,0.2140072509944439,0.21293213505297895
100,100,0.91,0.5,0.74,0.38,0.5,0.004,19.042,0.2180228951573372,0.21080662820488213
