,training_round,random,left,lvl1,lvl2,wins_p1,ties,game_length,loss_p1,loss_p2
0,0,0.47,0.0,0.21,0.08,,,,,
1,1,0.57,0.0,0.46,0.15,0.509,0.001,19.831,0.128491337383852,0.13709717685230804
2,2,0.8,0.0,0.59,0.24,0.499,0.004,19.509,0.12435742764919995,0.12740563010424374
3,3,0.86,0.0,0.71,0.19,0.524,0.001,19.273,0.12811121094971895,0.13491528357565402
4,4,0.87,0.5,0.71,0.26,0.49,0.004,19.41,0.12713635193184014,0.13384176091104746
5,5,0.89,0.0,0.71,0.24,0.526,0.001,19.238,0.12474311998859047,0.12356235428526995
6,6,0.85,0.5,0.64,0.26,0.495,0.002,19.281,0.12676867778226733,0.132407406270504
7,7,0.82,0.5,0.69,0.24,0.503,0.0,19.573,0.12793590495362878,0.13557747896760702
8,8,0.93,0.5,0.82,0.24,0.509,0.0,19.261,0.12575411294400693,0.1293388390392065
9,9,0.83,0.5,0.63,0.18,0.491,0.002,19.441,0.12359972909092905,0.1190025760307908
10,10,0.81,0.0,0.76,0.28,0.526,0.0,18.81,0.12934432911127805,0.12744344998896126
11,11,0.92,0.5,0.74,0.33,0.534,0.002,19.2,0.12290784856304525,0.12555496472120284
12,12,0.85,1.0,0.72,0.24,0.499,0.003,19.284000000000002,0.1336151149123907,0.14005926848575473
13,13,0.82,0.5,0.67,0.14,0.523,0.001,19.587,0.1318870341591537,0.14197503685951232
14,14,0.87,0.5,0.76,0.28,0.5139999999999999,0.001,19.198,0.12682108350098134,0.1359446605220437
15,15,0.84,1.0,0.73,0.22,0.519,0.001,19.37,0.1327684916332364,0.13188565981388092
16,16,0.81,0.0,0.64,0.18,0.49200000000000005,0.001,18.915,0.13351448614150285,0.1412134062945843
17,17,0.81,1.0,0.66,0.1,0.519,0.002,19.343,0.1306074345894158,0.14423579039424658
18,18,0.84,0.5,0.8,0.25,0.48600000000000004,0.004,18.889,0.13057918543368574,0.13890288528054953
19,19,0.82,0.5,0.65,0.37,0.496,0.003,18.8,0.13525937008112668,0.14301798338443042
20,20,0.88,0.5,0.76,0.26,0.5009999999999999,0.001,18.895,0.1385761621929705,0.1423133425489068
21,21,0.83,0.5,0.79,0.33,0.516,0.0,19.1,0.1442781815826893,0.14585206154733896
22,22,0.82,0.5,0.7,0.25,0.48300000000000004,0.001,18.964000000000002,0.13778080548346042,0.14314181760698558
23,23,0.7,0.5,0.6,0.14,0.523,0.003,19.239,0.14087423191219567,0.1438614995777607
24,24,0.86,0.5,0.69,0.21,0.499,0.0,18.749000000000002,0.1442702043056488,0.14580874651670456
25,25,0.87,1.0,0.56,0.25,0.48000000000000004,0.001,19.239,0.14865517742931844,0.1478686032295227
26,26,0.89,0.5,0.73,0.34,0.518,0.002,18.737000000000002,0.14632552282512187,0.15350368641316892
27,27,0.78,0.0,0.66,0.22,0.5099999999999999,0.001,18.953,0.1500499083995819,0.14721552093327045
28,28,0.8,0.5,0.64,0.17,0.53,0.003,18.987000000000002,0.15315640154480933,0.14989664692804214
29,29,0.91,1.0,0.71,0.35,0.49299999999999994,0.001,18.707,0.15534937976300714,0.1481848160624504
30,30,0.87,0.0,0.64,0.23,0.511,0.002,18.755,0.15566616966575386,0.15035114189982415
31,31,0.94,0.5,0.81,0.31,0.515,0.007000000000000001,19.12,0.15392836382240058,0.15086655092984438
32,32,0.9,0.0,0.68,0.26,0.4769999999999999,0.001,18.779,0.15814190187305213,0.15591035591065885
33,33,0.9,0.5,0.77,0.31,0.496,0.0,18.8,0.15516930534690618,0.14988384456187487
34,34,0.82,1.0,0.63,0.2,0.505,0.004,18.639,0.14961846993863584,0.1479513759613037
35,35,0.92,1.0,0.86,0.32,0.502,0.004,18.983,0.15481922005861998,0.15891100116819146
36,36,0.87,1.0,0.72,0.22,0.49,0.001,19.094,0.16238016655296084,0.16228331504017116
37,37,0.9,0.5,0.67,0.34,0.48000000000000004,0.0,19.028,0.16307655233889815,0.15916888317465785
38,38,0.9,0.5,0.67,0.31,0.516,0.002,18.533,0.16163787986338138,0.15569287930428982
39,39,0.92,0.5,0.83,0.35,0.52,0.001,18.785,0.16506335800141095,0.16149432373791933
40,40,0.94,0.5,0.81,0.4,0.536,0.0,19.134,0.16286745423078536,0.16008123358339071
41,41,0.82,0.5,0.56,0.13,0.521,0.0,18.801,0.1667661511078477,0.1623406237885356
42,42,0.94,0.5,0.77,0.23,0.495,0.001,18.528,0.16838063492625951,0.16243438163399695
43,43,0.95,0.5,0.88,0.39,0.519,0.001,18.894000000000002,0.16852275233715772,0.16417757604271174
44,44,0.93,0.5,0.85,0.3,0.502,0.002,18.855999999999998,0.16561119836568833,0.16882096473127606
45,45,0.95,0.5,0.84,0.43,0.5099999999999999,0.002,18.737000000000002,0.16578248475492,0.1647293260768056
46,46,0.97,0.5,0.72,0.32,0.488,0.002,18.788,0.170455494903028,0.15894692005217076
47,47,0.91,0.0,0.75,0.33,0.48700000000000004,0.002,18.465999999999998,0.16704953149706125,0.1628546121045947
48,48,0.94,0.5,0.78,0.38,0.509,0.001,18.410999999999998,0.17542007659375666,0.17374509999901055
49,49,0.93,0.5,0.89,0.49,0.512,0.001,18.639,0.16289132598042488,0.15908445744216446
50,50,0.89,0.5,0.76,0.3,0.48500000000000004,0.003,18.893,0.18147986841201785,0.17203141625970605
51,51,0.89,0.5,0.79,0.38,0.515,0.003,18.894000000000002,0.17246830466389654,0.16476756232231854
52,52,0.86,0.5,0.7,0.38,0.49299999999999994,0.003,19.449,0.18133768176287413,0.17450551807135345
53,53,0.89,1.0,0.79,0.26,0.5,0.0,18.45,0.1878268317505717,0.17762413417547945
54,54,0.81,0.5,0.65,0.21,0.513,0.002,18.772000000000002,0.18625165890157225,0.17565987440943714
