,training_round,random,left,lvl1,lvl2,wins_p1,ties,game_length,loss_p1,loss_p2
54,54,0.98,1.0,0.76,0.35,0.508,0.002,18.785999999999998,0.16212494492530824,0.17470249021053313
55,55,0.87,0.0,0.75,0.27,0.472,0.003,18.686,0.16349548604339362,0.17126216889172793
56,56,0.96,0.5,0.75,0.33,0.4660000000000001,0.002,19.113,0.16782843059301375,0.18563557032495734
57,57,0.89,1.0,0.71,0.25,0.48700000000000004,0.005,18.590999999999998,0.15915989454835652,0.16623244670033455
58,58,0.92,0.5,0.78,0.34,0.47400000000000003,0.005,18.372,0.17356548830866814,0.1745016564577818
59,59,0.84,0.0,0.85,0.24,0.5070000000000001,0.003,18.775,0.16332283916324378,0.17050697358697653
60,60,0.81,0.5,0.81,0.28,0.484,0.001,18.996,0.17161241417378187,0.17619342020154
61,61,0.97,1.0,0.83,0.35,0.5059999999999999,0.003,18.730999999999998,0.16246262672543527,0.1684106318503618
62,62,0.92,1.0,0.86,0.25,0.545,0.001,18.469,0.1762841106057167,0.17921594791859388
63,63,0.92,1.0,0.91,0.44,0.49200000000000005,0.004,18.602999999999998,0.17641772422194482,0.17197566656768326
64,64,0.98,0.5,0.89,0.4,0.49,0.001,18.458,0.17508100172132254,0.18172511166334152
65,65,0.93,1.0,0.82,0.36,0.47100000000000003,0.001,18.315,0.1751579518020153,0.18383317815512415
66,66,0.98,0.5,0.84,0.43,0.4660000000000001,0.001,18.472,0.1728478749319911,0.17892160347849131
67,67,0.92,0.5,0.81,0.28,0.475,0.003,18.375999999999998,0.17499155563116073,0.18759185130149125
68,68,0.94,0.5,0.85,0.44,0.547,0.002,18.487000000000002,0.1745360067486763,0.1868350021466613
69,69,0.92,0.5,0.83,0.59,0.5059999999999999,0.002,18.742,0.17400367249548435,0.189547483317554
70,70,0.96,1.0,0.84,0.34,0.516,0.002,18.552,0.1839907705336809,0.19301754520833486
71,71,0.98,0.5,0.87,0.38,0.49,0.004,18.523,0.17321215795725586,0.1849841727018356
72,72,0.93,0.5,0.89,0.35,0.5,0.004,19.031,0.17651660145819187,0.18825194447487592
73,73,0.95,0.5,0.83,0.32,0.499,0.002,18.653,0.18053677752614025,0.18619443115592
74,74,0.9,0.5,0.74,0.28,0.509,0.001,18.304000000000002,0.1782645982578397,0.18922798201441765
75,75,0.95,0.5,0.91,0.58,0.4570000000000001,0.002,18.533,0.1883406929001212,0.19557105896621946
76,76,0.95,0.5,0.87,0.53,0.48500000000000004,0.003,18.5,0.1956752407550812,0.18911008002609012
77,77,0.91,0.5,0.83,0.32,0.5009999999999999,0.0,18.677,0.17851505519449712,0.1923569707125425
78,78,0.94,1.0,0.9,0.48,0.496,0.003,18.658,0.18858186373859645,0.1909631850272417
79,79,0.95,0.5,0.92,0.36,0.496,0.002,19.0,0.1760430387109518,0.18821515419334173
80,80,0.9,0.5,0.81,0.49,0.509,0.003,18.572,0.18296811947226524,0.1996758920326829
81,81,0.98,0.5,0.93,0.41,0.5139999999999999,0.002,18.42,0.19204245748370885,0.1961974919512868
82,82,0.95,1.0,0.82,0.3,0.499,0.0,18.223,0.1936995391771197,0.204049910068512
83,83,0.97,0.5,0.86,0.5,0.481,0.0,18.371,0.18635900369286534,0.20211742556840184
84,84,0.95,0.5,0.89,0.49,0.5059999999999999,0.001,18.570999999999998,0.1903429057002068,0.1982867538779974
85,85,0.97,0.5,0.92,0.26,0.484,0.003,18.474,0.1963377097994089,0.2113348428308964
86,86,0.98,0.5,0.9,0.46,0.515,0.0,18.921,0.18051048757135868,0.19491908182948828
87,87,0.93,0.5,0.85,0.33,0.47100000000000003,0.002,18.73,0.18168979246914388,0.19245625595003368
88,88,0.98,0.5,0.86,0.49,0.513,0.0,18.167,0.18707043886184693,0.210214857108891
89,89,0.96,0.5,0.87,0.47,0.511,0.002,18.618,0.1863954150602221,0.20800447559356688
90,90,0.96,1.0,0.84,0.42,0.49800000000000005,0.002,18.566,0.18909037121385336,0.200345895498991
91,91,0.96,0.5,0.93,0.38,0.48500000000000004,0.003,18.298,0.1958399462774396,0.19706460789591074
92,92,0.97,0.5,0.82,0.3,0.48700000000000004,0.002,18.515,0.18680709612369534,0.1987141316831112
93,93,0.97,1.0,0.87,0.33,0.513,0.0,18.407,0.19363653411716225,0.2015607720464468
94,94,0.99,1.0,0.93,0.46,0.517,0.002,18.897000000000002,0.19647540030628444,0.19542862970381972
95,95,0.98,0.5,0.92,0.38,0.516,0.001,18.167,0.19910646757483486,0.20079120790958405
96,96,0.94,0.5,0.88,0.44,0.48700000000000004,0.0,18.493,0.20651826591044664,0.20373813954740766
97,97,0.98,1.0,0.88,0.49,0.49200000000000005,0.0,18.554000000000002,0.19550253365933892,0.18796226827800275
98,98,0.98,0.5,0.87,0.45,0.509,0.002,18.64,0.19647018960118293,0.21821525557339191
99,99,0.96,1.0,0.86,0.4,0.45899999999999996,0.001,18.373,0.1862423439398408,0.1993948905467987
100,100,0.99,0.5,0.9,0.47,0.488,0.002,18.245,0.19153559296578168,0.196661657422781
