,training_round,random,left,lvl1,lvl2,wins_p1,ties,game_length,loss_p1,loss_p2
0,0,0.47,0.0,0.23,0.08,,,,,
1,1,0.85,0.0,0.57,0.2,0.48700000000000004,0.002,19.558,0.15463848432336158,0.15787962583522386
2,2,0.77,0.0,0.52,0.34,0.519,0.001,19.575,0.12828426886722447,0.1356454845741391
3,3,0.86,0.5,0.7,0.38,0.55,0.005,19.485,0.12928149200975894,0.1338857626914978
4,4,0.75,0.5,0.68,0.08,0.47000000000000003,0.004,19.259,0.1290194104835391,0.13472951970249414
5,5,0.81,0.5,0.72,0.2,0.517,0.003,19.262999999999998,0.12366719043254852,0.12478049044683576
6,6,0.73,0.0,0.57,0.18,0.479,0.005,18.843,0.13346703867614268,0.12609222314506768
7,7,0.72,0.5,0.54,0.17,0.5099999999999999,0.002,19.383,0.1339545283988118,0.13177370602637528
8,8,0.78,0.5,0.6,0.12,0.5059999999999999,0.003,19.148,0.14002007868885993,0.13604542975127698
9,9,0.86,1.0,0.71,0.11,0.5099999999999999,0.004,18.889,0.13918002721667289,0.1366281876116991
10,10,0.81,0.5,0.67,0.12,0.504,0.001,19.552,0.13612050925940275,0.13766238099336625
11,11,0.81,0.0,0.58,0.11,0.512,0.002,19.505,0.13914375676959753,0.14005996012687685
12,12,0.78,0.0,0.62,0.21,0.47400000000000003,0.001,19.465,0.13559735974669454,0.13643911272287368
13,13,0.81,0.5,0.62,0.25,0.508,0.003,19.309,0.1363575407639146,0.1366270582675934
14,14,0.82,1.0,0.58,0.15,0.511,0.006,19.71,0.1370370675176382,0.1335852979272604
15,15,0.81,1.0,0.55,0.13,0.48700000000000004,0.002,18.573,0.14149297600984573,0.14603134232014414
16,16,0.89,0.0,0.75,0.31,0.4680000000000001,0.003,19.423,0.13664614956080914,0.1399530638717115
17,17,0.8,0.5,0.74,0.08,0.45899999999999996,0.003,19.218,0.14271439155191182,0.14195656292513012
18,18,0.77,0.0,0.63,0.22,0.526,0.001,19.268,0.13835882218182086,0.1388534911647439
19,19,0.78,1.0,0.61,0.16,0.488,0.0,19.062,0.1395393436178565,0.14181770772486926
20,20,0.88,0.0,0.66,0.22,0.47800000000000004,0.002,19.392,0.14415550065785646,0.14140638265013694
21,21,0.81,0.5,0.56,0.19,0.49699999999999994,0.001,19.258,0.13926775423437354,0.14135397609323264
22,22,0.85,0.5,0.58,0.23,0.5269999999999999,0.004,19.272000000000002,0.13558583024889231,0.14566218816488982
23,23,0.81,0.5,0.63,0.2,0.49200000000000005,0.001,19.340999999999998,0.14108641308546066,0.1405149822384119
24,24,0.79,0.5,0.63,0.14,0.508,0.001,19.442,0.1387805939540267,0.14703191567957402
25,25,0.73,0.0,0.64,0.16,0.472,0.006,19.237000000000002,0.1399938527792692,0.1451209345459938
26,26,0.77,0.5,0.67,0.1,0.518,0.005,19.204,0.13888761326670646,0.14174033331125974
27,27,0.83,0.5,0.63,0.18,0.504,0.002,19.224,0.1430581906735897,0.14857508497685193
28,28,0.84,0.5,0.7,0.3,0.52,0.003,19.358,0.14847973535209893,0.14877272355556487
29,29,0.78,0.5,0.75,0.09,0.482,0.001,18.905,0.16050516296923162,0.15594573052227498
30,30,0.85,0.5,0.71,0.18,0.504,0.002,19.361,0.14601220067590476,0.15499394074082373
31,31,0.76,0.0,0.58,0.12,0.465,0.001,18.913,0.146926027841866,0.15298342354595662
32,32,0.71,0.5,0.63,0.18,0.5099999999999999,0.001,19.1,0.1532919309437275,0.15299700202792882
33,33,0.8,0.0,0.58,0.1,0.475,0.002,19.070999999999998,0.14890428133308886,0.1507134264037013
34,34,0.87,0.5,0.71,0.15,0.516,0.003,19.417,0.15421493423730134,0.1559260831400752
35,35,0.79,0.5,0.59,0.15,0.4940000000000001,0.001,19.007,0.14830774741619826,0.15859055025875568
36,36,0.71,0.5,0.54,0.15,0.515,0.004,19.192,0.1543533188775182,0.15582047778367994
37,37,0.89,0.0,0.77,0.2,0.48700000000000004,0.003,19.046,0.15097871638834476,0.1567199821397662
38,38,0.93,0.5,0.67,0.14,0.46900000000000003,0.0,19.055,0.15712676617503166,0.15373124127089974
39,39,0.78,0.5,0.71,0.11,0.525,0.0,18.599,0.1603170216679573,0.15875121269375084
40,40,0.8,0.5,0.68,0.25,0.511,0.001,18.750999999999998,0.1521141633912921,0.15610166872292758
41,41,0.9,0.5,0.71,0.22,0.49699999999999994,0.003,19.215,0.1581627552881837,0.15478115854412314
42,42,0.78,0.5,0.67,0.3,0.49699999999999994,0.004,19.114,0.15664841609448193,0.1598531945720315
43,43,0.81,0.5,0.57,0.22,0.4940000000000001,0.0,18.656,0.16189904160797594,0.15775508637726307
44,44,0.92,1.0,0.79,0.24,0.488,0.002,18.762,0.16729339438676835,0.15837103190273047
45,45,0.76,0.5,0.64,0.35,0.491,0.003,18.878,0.17291753364354373,0.168145778991282
46,46,0.71,0.5,0.58,0.12,0.536,0.003,19.02,0.16642543622851372,0.16027154725044965
47,47,0.89,0.5,0.75,0.34,0.504,0.001,18.977999999999998,0.1695145142301917,0.16218883660435676
48,48,0.9,0.5,0.8,0.36,0.505,0.003,18.730999999999998,0.17306149604916574,0.16561589285731315
49,49,0.82,0.5,0.71,0.3,0.48600000000000004,0.001,18.795,0.16951414689421654,0.16561371923983098
50,50,0.86,0.0,0.66,0.18,0.512,0.001,18.932000000000002,0.16978278681635856,0.1677894406169653
51,51,0.87,0.5,0.65,0.21,0.49200000000000005,0.001,19.035999999999998,0.17061367123574014,0.17410217393934727
52,52,0.93,0.5,0.77,0.26,0.48700000000000004,0.002,18.745,0.17334135641902684,0.17468831556290387
53,53,0.8,0.0,0.63,0.18,0.48600000000000004,0.002,18.875,0.1722963130399585,0.17153416231274604
54,54,0.78,0.0,0.58,0.2,0.5070000000000001,0.002,19.089000000000002,0.17052506221085784,0.16631585523486134
55,55,0.89,0.5,0.81,0.3,0.5269999999999999,0.002,18.561,0.1729870910048485,0.16887345987558364
56,56,0.94,0.0,0.76,0.35,0.503,0.002,18.283,0.18203499149531127,0.17000650994479655
57,57,0.91,0.5,0.86,0.25,0.47800000000000004,0.002,18.847,0.17544731237739325,0.16630200167000295
58,58,0.93,0.5,0.79,0.32,0.554,0.001,18.945,0.18006994842737914,0.1670643311291933
59,59,0.94,0.5,0.89,0.32,0.48700000000000004,0.0,19.325,0.17428822685033082,0.17102716731280088
60,60,0.91,1.0,0.8,0.26,0.523,0.004,18.76,0.17867546630650755,0.17154704050719738
61,61,0.87,0.0,0.72,0.31,0.5099999999999999,0.001,18.643,0.1793127870708704,0.17136868287622928
62,62,0.88,0.5,0.77,0.28,0.495,0.001,18.889,0.17613880544155835,0.17599571821838614
63,63,0.88,0.5,0.78,0.26,0.491,0.002,18.984,0.17765464255958796,0.1698176246136427
64,64,0.89,0.5,0.66,0.21,0.5099999999999999,0.0,18.817999999999998,0.1870533023327589,0.1758579052090645
65,65,0.96,0.5,0.75,0.39,0.504,0.002,18.625,0.17922942142933607,0.1786375948563218
66,66,0.85,0.5,0.68,0.22,0.48300000000000004,0.003,18.726,0.18285373387485745,0.17812564358860256
67,67,0.91,0.5,0.68,0.21,0.499,0.002,18.724,0.18850390848517415,0.18190175065398215
68,68,0.95,0.5,0.78,0.29,0.508,0.001,18.761,0.19177842110395432,0.18366645228117706
69,69,0.96,0.5,0.83,0.33,0.4680000000000001,0.001,18.767,0.19270288099348545,0.1846319313570857
70,70,0.93,0.5,0.83,0.42,0.49299999999999994,0.002,18.516,0.1925735656768084,0.19172558833658696
71,71,0.9,0.5,0.74,0.28,0.519,0.002,18.83,0.18484468503296372,0.18465079307556154
72,72,0.86,0.5,0.67,0.28,0.504,0.001,18.822,0.1879727364555001,0.1777696117386222
73,73,0.87,0.5,0.69,0.28,0.518,0.004,18.616,0.18706128535419705,0.1800586104542017
74,74,0.93,0.5,0.87,0.3,0.505,0.002,18.535,0.1895169354453683,0.18690833869576454
75,75,0.9,0.5,0.72,0.37,0.511,0.003,18.823,0.1978398592919111,0.1834515488371253
76,76,0.93,0.5,0.86,0.46,0.503,0.001,18.791,0.1990465552210808,0.18371204856038093
77,77,0.9,0.5,0.84,0.44,0.52,0.002,18.898,0.2014240044951439,0.1913854561075568
78,78,0.94,0.5,0.87,0.45,0.5009999999999999,0.0,18.320999999999998,0.1971175237521529,0.17881570830196142
79,79,0.93,0.5,0.84,0.23,0.5139999999999999,0.003,18.459,0.19796939907968045,0.18717811375111346
80,80,0.87,1.0,0.82,0.26,0.518,0.002,18.669,0.19467140312492848,0.17940027793496846
81,81,0.89,0.5,0.78,0.34,0.5,0.002,18.699,0.20122778534144165,0.18582467576116324
82,82,0.91,0.5,0.87,0.29,0.5099999999999999,0.003,18.812,0.19708421542495488,0.18883504233509305
83,83,0.93,0.5,0.88,0.35,0.516,0.003,18.524,0.19504321127384905,0.18694449611008168
84,84,0.94,0.5,0.85,0.38,0.536,0.002,18.334,0.2006170866563916,0.1842854417413473
85,85,0.93,0.5,0.81,0.41,0.504,0.003,18.86,0.1975917024090886,0.1883856789171696
86,86,0.94,0.5,0.89,0.43,0.5070000000000001,0.001,18.528,0.1982601423114538,0.1911318537220359
87,87,0.95,1.0,0.81,0.32,0.542,0.0,18.166,0.20079741825163366,0.1869212029799819
88,88,0.89,1.0,0.82,0.19,0.48899999999999993,0.002,18.085,0.20299593477696184,0.20145364812016486
89,89,0.94,0.5,0.89,0.38,0.5070000000000001,0.0,18.575,0.2055730872005224,0.192185766749084
90,90,0.91,1.0,0.79,0.39,0.47800000000000004,0.002,18.141,0.2011324006766081,0.18995722842216486
91,91,0.96,0.5,0.93,0.4,0.49699999999999994,0.001,18.627,0.19785410676896573,0.2011005803719163
92,92,0.97,0.5,0.89,0.38,0.49299999999999994,0.001,18.785999999999998,0.2044271370396018,0.19848581212759014
93,93,0.97,0.5,0.92,0.34,0.515,0.003,18.276,0.1985453634038568,0.19453421635180712
94,94,0.95,0.5,0.87,0.3,0.519,0.001,18.58,0.20522588858008384,0.19558430115878586
95,95,0.96,1.0,0.89,0.34,0.502,0.003,18.045,0.2079611415565014,0.19797947841137647
