,training_round,random,left,lvl1,lvl2,wins_p1,ties,game_length,loss_p1,loss_p2
0,0,0.69,0.0,0.54,0.08,,,,,
1,1,0.81,0.5,0.7,0.24,0.524,0.001,19.651,0.1549445422428287,0.15676827924796427
2,2,0.87,0.0,0.57,0.2,0.488,0.004,19.672,0.1250364581644535,0.12818188636377453
3,3,0.56,0.0,0.42,0.09,0.5,0.003,19.95,0.12281120972335338,0.12522695312649013
4,4,0.83,0.0,0.57,0.16,0.516,0.002,19.502,0.12541345572099089,0.13022029923647646
5,5,0.76,1.0,0.58,0.23,0.502,0.004,19.505,0.1312432281896472,0.13138514636456966
6,6,0.84,0.5,0.66,0.3,0.48300000000000004,0.003,19.442999999999998,0.12918758175522088,0.12938684584200386
7,7,0.76,0.0,0.53,0.18,0.46900000000000003,0.001,19.044,0.1324766501225531,0.1323578568249941
8,8,0.88,1.0,0.73,0.25,0.512,0.0,18.968,0.13447831410169606,0.13905123265087604
9,9,0.82,0.5,0.67,0.2,0.5009999999999999,0.003,19.1,0.13276653988659382,0.13531498638167974
10,10,0.77,0.0,0.45,0.11,0.479,0.003,19.384,0.14088577906042338,0.1407661171257496
11,11,0.82,0.5,0.61,0.15,0.529,0.002,19.665,0.13078415305912494,0.13593455557525158
12,12,0.83,0.0,0.77,0.28,0.49299999999999994,0.003,19.247,0.1378796544894576,0.13472293198108673
13,13,0.78,0.0,0.66,0.33,0.481,0.001,19.038,0.1426333567351103,0.13314433324337005
14,14,0.73,0.0,0.51,0.14,0.5059999999999999,0.001,19.439,0.13755501280725002,0.13581321243941785
15,15,0.83,0.0,0.66,0.29,0.5059999999999999,0.004,19.085,0.13390870605409144,0.13121889713406562
16,16,0.72,0.5,0.49,0.16,0.488,0.004,19.617,0.13380568290501832,0.13605610174685714
17,17,0.83,0.5,0.53,0.22,0.481,0.0,19.131,0.13983811964839696,0.1413125208169222
18,18,0.83,0.5,0.5,0.11,0.48700000000000004,0.001,19.403,0.13645391991734504,0.14176416017860174
19,19,0.91,0.5,0.76,0.36,0.48300000000000004,0.0,19.351,0.13956703421473504,0.14353627029806376
20,20,0.85,0.5,0.74,0.13,0.524,0.001,18.918,0.13923629106581212,0.14415885442495344
21,21,0.76,0.5,0.67,0.15,0.509,0.005,19.486,0.14425734584778546,0.14487062691152094
22,22,0.93,0.5,0.71,0.15,0.5009999999999999,0.0,19.119,0.1458157727494836,0.14680027274042368
23,23,0.78,0.5,0.66,0.32,0.5070000000000001,0.001,19.391,0.15146137741953133,0.14523638819903134
24,24,0.85,0.5,0.8,0.3,0.495,0.002,18.914,0.14864822465181352,0.14599412871152162
25,25,0.85,0.0,0.67,0.2,0.509,0.001,19.217,0.14610803025215865,0.14105012603104114
26,26,0.73,0.5,0.72,0.27,0.4769999999999999,0.001,19.041,0.15193750631809236,0.14325010680407285
27,27,0.79,0.5,0.77,0.36,0.491,0.002,19.399,0.14375247905030847,0.14046477434784174
28,28,0.82,0.5,0.65,0.28,0.513,0.005,19.195,0.14307154501229524,0.14697193140536546
29,29,0.81,0.5,0.67,0.25,0.508,0.004,18.991,0.13920008759945632,0.1365114295259118
30,30,0.86,0.5,0.87,0.38,0.465,0.005,18.957,0.15041902273148294,0.14535645771026612
31,31,0.87,0.5,0.72,0.22,0.5070000000000001,0.002,19.227999999999998,0.1553081591874361,0.14987388288229705
32,32,0.83,0.5,0.68,0.13,0.543,0.002,19.173,0.14934340738505125,0.1471128603219986
33,33,0.86,0.5,0.73,0.22,0.48000000000000004,0.002,19.288,0.15420434641465544,0.14908801341056824
