,training_round,random,left,lvl1,lvl2,wins_p1,ties,game_length,loss_p1,loss_p2
23,23,0.87,0.0,0.75,0.27,0.502,0.0,19.226,0.14749858827888965,0.14322223897278308
24,24,0.78,1.0,0.65,0.22,0.49800000000000005,0.002,19.217,0.135994539052248,0.14031819653511046
25,25,0.89,0.5,0.79,0.33,0.49800000000000005,0.002,19.02,0.14059427002072333,0.14407897166907788
26,26,0.84,0.5,0.77,0.17,0.505,0.004,19.324,0.14295942444354295,0.14592540327459574
27,27,0.85,0.5,0.63,0.2,0.49699999999999994,0.003,19.25,0.15441906029731034,0.14629534650593995
28,28,0.77,0.5,0.53,0.21,0.491,0.002,19.27,0.15868762086331845,0.14216449526697394
29,29,0.81,0.5,0.71,0.19,0.524,0.002,19.29,0.15879785477370026,0.1488462674319744
30,30,0.87,0.5,0.59,0.13,0.482,0.002,18.942,0.1551153926551342,0.14823006181418896
31,31,0.87,0.5,0.76,0.31,0.502,0.001,18.914,0.15771143785119054,0.15018737884610892
32,32,0.9,0.5,0.81,0.29,0.522,0.0,18.382,0.15532977704703807,0.1500947794392705
33,33,0.89,0.5,0.81,0.19,0.5,0.002,19.154,0.15651006197929382,0.14393980801850556
34,34,0.81,0.5,0.7,0.26,0.482,0.002,19.396,0.14606382654607294,0.14757012559473515
35,35,0.89,0.5,0.68,0.27,0.5059999999999999,0.002,19.109,0.1575049006342888,0.15396407998353245
36,36,0.88,0.5,0.75,0.27,0.49299999999999994,0.001,19.024,0.15695162357389927,0.1556215969622135
37,37,0.89,1.0,0.77,0.2,0.496,0.004,18.686,0.16288880843669176,0.14897793952375651
38,38,0.93,0.5,0.65,0.32,0.48700000000000004,0.001,19.002,0.1491090197786689,0.15223862666636706
39,39,0.8,0.5,0.68,0.22,0.479,0.002,18.971,0.16147397795319554,0.15622570506483316
40,40,0.9,0.5,0.66,0.21,0.47100000000000003,0.003,18.552,0.15541626186668872,0.15517028441280126
41,41,0.96,0.5,0.84,0.36,0.521,0.001,18.866,0.15793554440885782,0.15078970582038165
42,42,0.83,1.0,0.75,0.34,0.508,0.0,18.476,0.1690901225656271,0.15610332792252302
43,43,0.92,0.5,0.75,0.2,0.47800000000000004,0.003,18.941,0.17015064572542907,0.1557721551209688
44,44,0.96,1.0,0.9,0.24,0.5269999999999999,0.0,18.721,0.16533376474678516,0.15487712550163268
45,45,0.88,0.5,0.75,0.3,0.491,0.0,18.871,0.17609897277504205,0.16015171728283167
46,46,0.83,0.5,0.66,0.18,0.528,0.001,18.959,0.17222354755550626,0.15616930094361306
47,47,0.9,0.5,0.75,0.19,0.522,0.002,18.941,0.17045551554858684,0.15601148656755687
48,48,0.87,0.5,0.74,0.29,0.5099999999999999,0.0,18.564,0.17586277040839196,0.160889908477664
49,49,0.91,0.5,0.69,0.19,0.5099999999999999,0.003,18.802,0.17609027651697398,0.16148891058564185
50,50,0.87,0.5,0.78,0.21,0.5009999999999999,0.003,19.049,0.17147442155331374,0.1677594305500388
51,51,0.91,0.5,0.74,0.41,0.504,0.001,18.394000000000002,0.17458542209118605,0.1692040224969387
52,52,0.91,0.5,0.82,0.29,0.547,0.0,18.897000000000002,0.17234501917660236,0.16360152028501035
53,53,0.9,0.5,0.82,0.29,0.49200000000000005,0.0,18.268,0.17828625153005126,0.16637518418580294
54,54,0.95,0.5,0.79,0.31,0.49200000000000005,0.002,18.425,0.17244830778986214,0.16273374984413386
55,55,0.9,0.5,0.89,0.5,0.499,0.0,18.823,0.17109679842740294,0.16838214868307114
56,56,0.95,0.5,0.83,0.38,0.508,0.001,18.713,0.1773511230200529,0.17280938611179592
57,57,0.88,1.0,0.76,0.19,0.496,0.002,18.885,0.17237007646262645,0.18030117255449296
58,58,0.96,1.0,0.93,0.31,0.529,0.001,18.923,0.18231661669164892,0.17115469320118426
59,59,0.9,0.5,0.75,0.21,0.522,0.0,18.562,0.1902039956524968,0.17548902393132448
