,training_round,random,left,lvl1,lvl2,wins_p1,ties,game_length,loss_p1,loss_p2
51,51,0.79,0.5,0.71,0.29,0.621,0.008,21.548000000000002,0.17197045414894818,0.1825908203125
52,52,0.88,1.0,0.73,0.38,0.58,0.012,22.089000000000002,0.16201437770575286,0.16579662983119486
53,53,0.79,1.0,0.63,0.25,0.627,0.009,21.49,0.16592271513864398,0.16515648036450148
54,54,0.93,0.5,0.75,0.34,0.607,0.013000000000000001,22.154,0.17723905738443135,0.17740061639249324
55,55,0.87,1.0,0.78,0.41,0.662,0.020999999999999998,21.752,0.15391524144262075,0.15686797662824392
56,56,0.88,0.5,0.69,0.43,0.62,0.01,23.88,0.1504405466169119,0.1569579788222909
57,57,0.83,0.5,0.68,0.36,0.553,0.028000000000000004,21.105,0.17389787421375513,0.17573685467243194
58,58,0.91,0.5,0.79,0.43,0.582,0.017,20.572,0.16593475619703532,0.17164636036753655
59,59,0.85,0.5,0.77,0.44,0.576,0.01,23.02,0.16904874689504504,0.17018949511647224
60,60,0.77,0.5,0.51,0.2,0.5740000000000001,0.006,21.996,0.16659841818362475,0.16766829519718884
61,61,0.76,0.0,0.58,0.26,0.515,0.02,25.038,0.15648933418095112,0.16280799598246812
62,62,0.8,1.0,0.69,0.16,0.4769999999999999,0.011,22.982,0.1684327315427363,0.16426626268029212
63,63,0.87,0.5,0.77,0.28,0.654,0.019,25.28,0.1544213171415031,0.15145797476917505
64,64,0.78,1.0,0.64,0.36,0.7,0.004,20.998,0.15890694635733962,0.15861981584876775
65,65,0.89,1.0,0.69,0.32,0.599,0.01,22.24,0.17175517654046416,0.16431906712800265
66,66,0.91,1.0,0.8,0.31,0.526,0.009,22.011999999999997,0.1662693372219801,0.16356327369064091
67,67,0.81,0.5,0.68,0.17,0.4660000000000001,0.024,23.703000000000003,0.17326943710446358,0.16975625717639922
68,68,0.88,1.0,0.66,0.34,0.59,0.026000000000000002,25.948,0.15961456196755172,0.16372151423990727
69,69,0.93,1.0,0.81,0.38,0.638,0.005,20.113,0.17079284631460906,0.16997383552789688
70,70,0.81,1.0,0.59,0.25,0.509,0.01,24.366,0.16181184353679418,0.16403327896818518
71,71,0.81,1.0,0.65,0.26,0.398,0.006,24.178,0.16936282489821314,0.16727020736411213
72,72,0.88,0.5,0.74,0.27,0.49299999999999994,0.004,19.281,0.13923244805634022,0.14263139034062625
73,73,0.85,0.5,0.67,0.25,0.391,0.002,20.951,0.20029088462889194,0.1986731259152293
74,74,0.91,0.5,0.73,0.26,0.524,0.016,24.061999999999998,0.18261008794605726,0.1841475424095988
75,75,0.83,0.0,0.58,0.16,0.509,0.012,21.721999999999998,0.2092513062879443,0.18627076132595535
76,76,0.83,0.0,0.6,0.17,0.321,0.011,23.604,0.1623915833234787,0.15344020047038792
77,77,0.72,0.5,0.54,0.22,0.30200000000000005,0.019,21.796999999999997,0.15648563542962074,0.14409436690434813
78,78,0.66,1.0,0.42,0.11,0.45399999999999996,0.026000000000000002,25.877,0.1717978863492608,0.15983867754787207
79,79,0.87,0.5,0.79,0.38,0.502,0.013000000000000001,22.899,0.1910832261480391,0.17977240087836982
80,80,0.73,0.5,0.5,0.2,0.542,0.012,21.938000000000002,0.17353219209983944,0.17210247656702996
81,81,0.73,0.5,0.49,0.29,0.322,0.015000000000000001,25.169,0.16816418255120516,0.16676378168165684
82,82,0.82,0.5,0.61,0.3,0.36200000000000004,0.013000000000000001,23.943,0.1913000787198544,0.1793844807073474
83,83,0.73,0.5,0.37,0.07,0.49,0.014000000000000002,20.889,0.21686999766528609,0.2056447058469057
84,84,0.82,0.0,0.57,0.2,0.47800000000000004,0.01,22.616,0.2130042265802622,0.19766045137494806
85,85,0.71,0.5,0.63,0.22,0.43799999999999994,0.013000000000000001,18.617,0.2127593377381563,0.19153099897131326
86,86,0.62,0.0,0.57,0.17,0.40099999999999997,0.022,21.695,0.20228930877894166,0.18453715427964928
87,87,0.84,0.0,0.68,0.21,0.4660000000000001,0.009,20.451,0.24014998699724674,0.21856387881189585
88,88,0.69,0.5,0.58,0.16,0.557,0.009,20.222,0.2395876700133085,0.2114170204848051
89,89,0.69,0.0,0.54,0.19,0.40099999999999997,0.005,22.372,0.17997999368980527,0.15750617295876146
90,90,0.82,0.0,0.57,0.33,0.46699999999999997,0.007000000000000001,20.715999999999998,0.20425523936748505,0.1852028711438179
91,91,0.87,0.0,0.71,0.26,0.607,0.001,19.803,0.21420076882839206,0.20749811803549528
92,92,0.86,0.5,0.56,0.24,0.586,0.003,20.616,0.19669107488542795,0.20219273267686366
93,93,0.75,0.0,0.49,0.17,0.42000000000000004,0.01,22.765,0.2142106561511755,0.195643510222435
94,94,0.83,0.0,0.51,0.18,0.482,0.017,21.274,0.2210261583328247,0.2106476580053568
95,95,0.79,1.0,0.64,0.32,0.46399999999999997,0.020999999999999998,26.246,0.20230320532619955,0.19681316082924605
96,96,0.83,0.5,0.56,0.26,0.354,0.017999999999999995,24.066999999999997,0.17513790493831038,0.16912389480695128
97,97,0.81,0.0,0.69,0.36,0.552,0.017,25.745,0.1892532238345593,0.1788028417509049
98,98,0.77,0.5,0.47,0.24,0.583,0.013000000000000001,26.078000000000003,0.18795570462197064,0.1815756237283349
99,99,0.83,0.5,0.62,0.3,0.499,0.017,24.686,0.19706559895724055,0.197008214302361
100,100,0.83,0.0,0.57,0.22,0.547,0.006,21.430999999999997,0.19098237604647875,0.18645317047089335
