,training_round,random,left,lvl1,lvl2,wins_p1,ties,game_length,loss_p1,loss_p2
0,0,0.34,0.0,0.25,0.01,,,,,
1,1,0.81,0.0,0.62,0.06,0.54,0.009,19.748,0.1299858797213775,0.13188261351163766
2,2,0.72,0.5,0.52,0.2,0.596,0.011,19.565,0.1447259329482913,0.15405502188950776
3,3,0.82,0.5,0.57,0.11,0.545,0.017,20.755,0.15040257679671049,0.1516328714042902
4,4,0.74,0.5,0.62,0.13,0.511,0.005,20.307000000000002,0.13516407838463784,0.14038369332626466
5,5,0.81,0.5,0.56,0.26,0.37799999999999995,0.009,20.032,0.1495940077677369,0.14824382619559764
6,6,0.7,0.5,0.46,0.2,0.48700000000000004,0.006,21.134,0.14189336057379842,0.14538247970491647
7,7,0.68,0.0,0.49,0.21,0.357,0.013000000000000001,19.96,0.1486401653215289,0.15100791992247106
8,8,0.68,1.0,0.47,0.18,0.549,0.012,21.331999999999997,0.13661003467440605,0.1456699073985219
9,9,0.71,0.5,0.55,0.19,0.541,0.006,21.44,0.14539191127568482,0.15956077267229554
10,10,0.78,0.5,0.59,0.28,0.48600000000000004,0.017999999999999995,20.229,0.13822636454179882,0.15237158912792806
11,11,0.8,0.0,0.55,0.13,0.5059999999999999,0.009,21.372,0.14806856152415274,0.1568594205453992
12,12,0.79,0.5,0.65,0.19,0.579,0.011,21.234,0.14351682530716062,0.1570723888836801
13,13,0.69,0.5,0.49,0.22,0.48700000000000004,0.006,19.7,0.15996322845667602,0.16809056758135554
14,14,0.87,0.5,0.77,0.32,0.563,0.009,20.177,0.15797124065831306,0.1683368561938405
15,15,0.82,1.0,0.61,0.21,0.589,0.002,19.715999999999998,0.147580512881279,0.15243939813226462
16,16,0.84,0.0,0.68,0.23,0.554,0.004,20.281,0.16132581616193056,0.1717275320664048
17,17,0.83,0.5,0.51,0.17,0.525,0.008,19.444000000000003,0.15394026754796505,0.16328524298220873
18,18,0.73,0.5,0.63,0.23,0.557,0.007000000000000001,19.281,0.17755372772365807,0.19613795387744906
19,19,0.75,0.5,0.6,0.14,0.642,0.005,17.163,0.16371249328926205,0.17098173758387564
20,20,0.77,0.5,0.65,0.07,0.522,0.01,21.174,0.16661348190158606,0.17714773956686258
21,21,0.61,0.5,0.47,0.23,0.571,0.009,22.195999999999998,0.1542085061147809,0.16484125766158106
22,22,0.75,0.5,0.71,0.27,0.617,0.04900000000000001,23.215,0.13260237950831652,0.1550488756634295
23,23,0.83,0.0,0.71,0.33,0.43099999999999994,0.01,22.305999999999997,0.14949167431890964,0.1577482882589102
24,24,0.86,0.0,0.83,0.36,0.65,0.01,19.02,0.16302849496901034,0.17824880922213196
25,25,0.81,0.5,0.7,0.29,0.628,0.009,20.273,0.17390260815620426,0.1913716531842947
26,26,0.87,1.0,0.65,0.19,0.499,0.006,19.447,0.1578715137243271,0.16940855521708728
27,27,0.84,0.5,0.69,0.3,0.43499999999999994,0.013000000000000001,21.989,0.15320657385140654,0.16289324471354485
28,28,0.73,0.5,0.64,0.16,0.5070000000000001,0.01,21.647,0.1586074013337493,0.1777467023730278
29,29,0.88,0.0,0.76,0.25,0.604,0.009,21.674,0.15803736429288984,0.17017992617934946
30,30,0.86,0.5,0.63,0.43,0.561,0.017999999999999995,22.15,0.13684201950579886,0.15165333598479627
31,31,0.86,0.5,0.64,0.16,0.518,0.009,21.616,0.14366357654705644,0.15795608368888495
32,32,0.87,1.0,0.68,0.13,0.44,0.011,19.875,0.16685239017009734,0.17660070150345564
33,33,0.91,0.5,0.72,0.2,0.4940000000000001,0.01,21.1,0.16637539467960594,0.17995867438614369
34,34,0.96,0.5,0.83,0.46,0.711,0.003,18.924,0.14380360949039458,0.15448012875765565
35,35,0.88,0.5,0.7,0.32,0.57,0.013000000000000001,21.809,0.15370275269448758,0.16115229607373474
36,36,0.83,0.5,0.63,0.14,0.675,0.009,20.514,0.14244126506522298,0.15783136412873866
37,37,0.76,0.0,0.58,0.1,0.582,0.012,20.737,0.172760119818151,0.18748872707784173
