,training_round,random,left,lvl1,lvl2,wins_p1,ties,game_length,loss_p1,loss_p2
60,60,0.89,0.5,0.79,0.27,0.48700000000000004,0.0,17.019000000000002,0.2048903030753136,0.1927484940290451
61,61,0.89,0.0,0.78,0.3,0.46299999999999997,0.003,16.562,0.20721880792826414,0.1918357181698084
62,62,0.89,0.5,0.81,0.3,0.504,0.002,15.472999999999999,0.2035899370983243,0.20227676210552453
63,63,0.91,0.0,0.81,0.22,0.516,0.003,15.925,0.20619838479161265,0.2047955755367875
64,64,0.9,0.5,0.69,0.28,0.549,0.003,17.815,0.19685732363909486,0.19560377342253926
65,65,0.88,0.5,0.75,0.31,0.551,0.001,16.301,0.19868400091677904,0.20145153960585596
66,66,0.87,1.0,0.66,0.22,0.512,0.003,15.895,0.20848238659650087,0.20983525502681727
67,67,0.91,0.0,0.77,0.25,0.511,0.001,15.332,0.21664551179111005,0.22083477384597064
68,68,0.9,0.5,0.77,0.44,0.535,0.001,16.035,0.2119583856761456,0.21344401669502255
69,69,0.85,0.5,0.73,0.22,0.531,0.002,16.707,0.20739670680463315,0.21599511986970898
70,70,0.94,0.5,0.81,0.38,0.561,0.001,16.714000000000002,0.1943707554191351,0.20375785963982346
71,71,0.93,0.5,0.74,0.41,0.465,0.002,15.785,0.2114086471498013,0.213891921967268
72,72,0.91,0.0,0.77,0.23,0.57,0.002,17.278,0.1910646680146456,0.20111108936369415
73,73,0.94,0.5,0.75,0.28,0.545,0.002,16.554000000000002,0.20486228001862766,0.2093162653297186
74,74,0.94,0.5,0.78,0.36,0.516,0.0,16.594,0.2144137691408396,0.2099347862750292
75,75,0.95,0.0,0.82,0.4,0.561,0.001,16.785999999999998,0.22180141541361809,0.21053557506203646
76,76,0.96,0.5,0.81,0.31,0.49,0.002,16.410999999999998,0.204964858725667,0.2050353476330638
77,77,0.81,0.5,0.71,0.17,0.542,0.006,17.775,0.2027140762209892,0.20602029875665906
78,78,0.97,0.5,0.84,0.35,0.45899999999999996,0.006,17.557000000000002,0.1920375382602215,0.20162586975842714
79,79,0.98,0.5,0.93,0.47,0.542,0.004,16.118,0.2026704735904932,0.1998493109717965
80,80,0.94,0.5,0.83,0.39,0.53,0.004,16.512999999999998,0.21470043740421532,0.2056124729141593
81,81,0.94,1.0,0.75,0.28,0.551,0.001,17.421,0.19775431826710704,0.20057497611641886
82,82,0.95,0.5,0.91,0.53,0.512,0.001,18.218,0.205593793772161,0.20730664628744125
83,83,0.93,1.0,0.84,0.36,0.539,0.005,16.288,0.2201582675203681,0.21555310805141925
84,84,0.94,1.0,0.81,0.36,0.5549999999999999,0.004,17.688,0.1990911808013916,0.20379588393867012
85,85,0.9,0.5,0.84,0.42,0.516,0.0,17.49,0.20863833466917275,0.21292681363224986
86,86,0.98,0.5,0.89,0.32,0.553,0.002,18.065,0.2036443902477622,0.198523651778698
87,87,0.94,0.5,0.84,0.59,0.561,0.003,17.191,0.20602633520960809,0.20719922363758086
88,88,0.94,0.5,0.9,0.44,0.592,0.005,18.319000000000003,0.19858767315745354,0.21207163996994494
89,89,0.91,0.5,0.86,0.47,0.48899999999999993,0.004,18.195,0.21302909920364616,0.2079841320887208
90,90,0.78,0.5,0.64,0.26,0.557,0.004,18.352,0.2081766953840852,0.20763494328409432
91,91,0.98,0.5,0.89,0.4,0.552,0.0,17.422,0.2166982403770089,0.21800316225737332
92,92,0.92,1.0,0.93,0.54,0.505,0.005,17.805999999999997,0.2105877542719245,0.21100635762512684
93,93,0.99,0.5,0.8,0.38,0.561,0.003,17.104,0.20391429490596052,0.20685515104234214
94,94,0.96,1.0,0.88,0.41,0.562,0.006,18.500999999999998,0.2119774358421564,0.20175194930285212
95,95,0.9,0.5,0.73,0.3,0.488,0.005,18.165,0.20500245116651056,0.21515037226676945
96,96,0.9,0.5,0.93,0.44,0.612,0.006,17.468,0.19668451423197986,0.20180646004527808
97,97,0.91,0.5,0.77,0.33,0.549,0.003,17.877,0.21374820026010274,0.20694546350091694
98,98,0.94,0.5,0.74,0.43,0.521,0.004,18.176,0.2071330422386527,0.2121287913545966
99,99,0.97,0.5,0.87,0.37,0.426,0.002,18.236,0.21089380358904602,0.21330071219056845
100,100,0.93,1.0,0.85,0.39,0.568,0.001,19.666,0.20962385699898006,0.21639161186665296
