,training_round,random,left,lvl1,lvl2,wins_p1,ties,game_length,loss_p1,loss_p2
18,18,0.76,0.0,0.68,0.32,0.653,0.011,22.633000000000003,0.13631991275027394,0.13709623609483246
19,19,0.89,0.5,0.78,0.42,0.581,0.017999999999999995,22.184,0.16171433498710394,0.16057342191040516
20,20,0.77,1.0,0.64,0.21,0.547,0.015000000000000001,22.695999999999998,0.134635818798095,0.13389274844527246
21,21,0.88,0.5,0.78,0.27,0.49299999999999994,0.015000000000000001,22.06,0.14206192999705672,0.14602681559324265
22,22,0.88,0.5,0.76,0.26,0.585,0.0,20.706999999999997,0.15952160220593214,0.15902215314656495
23,23,0.87,0.5,0.7,0.27,0.481,0.006,20.59,0.172272421002388,0.16955771181359888
24,24,0.85,0.0,0.7,0.3,0.511,0.006,21.689,0.13744444761052727,0.13551976963877674
25,25,0.86,0.5,0.78,0.22,0.567,0.013000000000000001,21.866,0.14547249498963355,0.1504529884085059
26,26,0.69,0.5,0.54,0.32,0.594,0.008,22.011999999999997,0.14881156205385926,0.15036008909344672
27,27,0.85,0.5,0.78,0.29,0.512,0.027000000000000003,22.412,0.15688177631050348,0.15184874407202004
28,28,0.86,1.0,0.65,0.29,0.508,0.006,20.768,0.17531198561191558,0.1668313068971038
29,29,0.75,1.0,0.65,0.25,0.559,0.008,23.842,0.15553921896219253,0.15117500247061252
30,30,0.78,0.5,0.63,0.47,0.638,0.013000000000000001,22.908,0.13377648383378982,0.13726751864701509
31,31,0.75,1.0,0.7,0.24,0.515,0.009,23.144000000000002,0.15449089469015598,0.15034860308468342
32,32,0.72,1.0,0.52,0.19,0.521,0.005,22.304000000000002,0.15816831045597793,0.15505639679729938
33,33,0.74,1.0,0.63,0.25,0.399,0.017,23.05,0.1587886912226677,0.15844569138810038
34,34,0.74,1.0,0.53,0.28,0.332,0.007000000000000001,22.401999999999997,0.15573560598865152,0.1525370622575283
35,35,0.89,1.0,0.62,0.22,0.40599999999999997,0.024,22.226999999999997,0.12979293277487158,0.12874190178513528
36,36,0.76,0.5,0.57,0.27,0.465,0.008,22.594,0.15108502478152513,0.1513395138680935
37,37,0.88,1.0,0.63,0.19,0.5549999999999999,0.016,22.326999999999998,0.1603573523722589,0.1626720667257905
38,38,0.72,1.0,0.45,0.25,0.29,0.002,20.656,0.15593540154583752,0.15002857089880853
39,39,0.77,0.0,0.49,0.14,0.39,0.014000000000000002,21.974,0.16255886667966846,0.16003830505162478
40,40,0.82,0.0,0.63,0.15,0.367,0.013000000000000001,23.148000000000003,0.1565178101286292,0.15187615144252778
41,41,0.91,0.5,0.69,0.17,0.414,0.008,22.888,0.1559919165223837,0.1585018019489944
42,42,0.67,0.5,0.67,0.24,0.462,0.02,23.019000000000002,0.1672159662693739,0.15955508675426244
43,43,0.78,0.5,0.64,0.22,0.481,0.016,22.291,0.16711757293716073,0.16220244213193655
44,44,0.81,1.0,0.64,0.34,0.46699999999999997,0.045000000000000005,24.558000000000003,0.15208120924979449,0.15365890648961067
45,45,0.82,0.5,0.71,0.43,0.511,0.073,26.978,0.13826360703632234,0.14062530464679002
46,46,0.86,0.5,0.72,0.38,0.49200000000000005,0.05,25.599,0.14012441629543898,0.14018242821097374
47,47,0.74,1.0,0.49,0.28,0.421,0.016,22.717,0.15846270295977594,0.1524606663659215
48,48,0.8,0.5,0.67,0.3,0.433,0.012,23.14,0.160464630022645,0.15250943823903798
49,49,0.76,0.5,0.62,0.28,0.371,0.015000000000000001,22.81,0.15943233451619745,0.15312305922433733
50,50,0.87,1.0,0.65,0.28,0.49200000000000005,0.012,22.965,0.14939298886805774,0.15534887462109329
51,51,0.72,1.0,0.58,0.25,0.4570000000000001,0.017,22.636999999999997,0.1534239652454853,0.1555766441747546
52,52,0.73,1.0,0.52,0.22,0.424,0.007000000000000001,22.180999999999997,0.14789482159167527,0.14786542123556135
53,53,0.92,0.5,0.69,0.26,0.47100000000000003,0.006,20.265,0.17160773664712906,0.1714135763645172
54,54,0.87,1.0,0.57,0.22,0.39,0.003,20.965,0.16412958434224129,0.1714545030593872
55,55,0.8,1.0,0.68,0.27,0.36000000000000004,0.009,21.035999999999998,0.17588284796476364,0.17014808879420162
56,56,0.86,0.5,0.65,0.25,0.41300000000000003,0.01,22.93,0.16283149708807468,0.16238688277453184
57,57,0.84,1.0,0.63,0.33,0.528,0.006,22.663,0.15424417915940286,0.15147061725705865
58,58,0.92,0.5,0.78,0.29,0.453,0.013000000000000001,22.698,0.1445318191498518,0.14274727626517414
59,59,0.87,0.5,0.72,0.33,0.49,0.013000000000000001,22.087,0.1571084021292627,0.16119400657713412
60,60,0.74,0.0,0.53,0.21,0.5,0.006,20.355999999999998,0.17785017946362494,0.18350554490089416
61,61,0.65,0.0,0.6,0.25,0.373,0.017999999999999995,23.334,0.14245350015908478,0.13846408078819514
62,62,0.86,0.5,0.75,0.34,0.57,0.01,21.325,0.15258618815988306,0.15447816583514212
63,63,0.79,0.5,0.67,0.25,0.553,0.014000000000000002,21.570999999999998,0.14880113499984146,0.15478918097168207
64,64,0.78,0.0,0.65,0.14,0.5780000000000001,0.013000000000000001,21.531,0.1524197496585548,0.1566915725134313
65,65,0.84,0.0,0.69,0.26,0.41100000000000003,0.013000000000000001,21.914,0.1724125247374177,0.16856265936046838
66,66,0.9,0.0,0.75,0.37,0.5740000000000001,0.019,21.891,0.15047405780106782,0.1561773428544402
67,67,0.79,0.0,0.59,0.29,0.5549999999999999,0.007000000000000001,21.385,0.15185497948154808,0.1595936547741294
68,68,0.8,0.0,0.58,0.29,0.52,0.012,21.605,0.1653617792353034,0.16375845600664615
69,69,0.64,0.0,0.46,0.18,0.654,0.005,20.892,0.15724345390498634,0.16149577996879816
70,70,0.73,0.0,0.57,0.17,0.45099999999999996,0.012,21.872,0.16507165265828372,0.1635468983501196
71,71,0.84,0.5,0.76,0.28,0.37,0.004,20.014,0.15383426629006866,0.15483551606163382
72,72,0.8,0.5,0.57,0.18,0.41500000000000004,0.005,20.230999999999998,0.17590956601500513,0.1787363591119647
73,73,0.84,0.0,0.6,0.18,0.377,0.004,20.496,0.17952264753729105,0.17789350404962898
74,74,0.67,1.0,0.58,0.07,0.37999999999999995,0.003,19.939,0.17578631669282913,0.17919007167965173
75,75,0.87,0.5,0.82,0.28,0.43,0.006,19.922,0.17469933675974608,0.17685934072732926
76,76,0.84,0.0,0.72,0.35,0.521,0.005,21.421,0.1657064096033573,0.17873627725243568
77,77,0.87,1.0,0.69,0.31,0.509,0.004,19.98,0.14598067524284125,0.1477091807462275
78,78,0.81,1.0,0.68,0.26,0.458,0.007000000000000001,19.334,0.1781918099075556,0.18368138569593428
79,79,0.87,0.5,0.77,0.28,0.563,0.014000000000000002,21.276999999999997,0.17533002476394174,0.17901870304346085
80,80,0.67,1.0,0.71,0.2,0.42300000000000004,0.006,20.296,0.15839697578549386,0.16131017199903727
81,81,0.8,0.5,0.63,0.15,0.542,0.011,21.679000000000002,0.16510114381462335,0.17477224166691302
82,82,0.86,1.0,0.7,0.28,0.508,0.009,19.362000000000002,0.17830705915391445,0.1829361189827323
83,83,0.79,1.0,0.77,0.27,0.48300000000000004,0.003,20.29,0.17007628750056028,0.17324874161183834
84,84,0.79,0.0,0.66,0.2,0.539,0.009,20.195,0.18305880330502988,0.18221127834171055
85,85,0.84,1.0,0.73,0.19,0.529,0.004,19.657,0.1665748500004411,0.17200270897150038
86,86,0.76,1.0,0.64,0.11,0.323,0.001,20.385,0.17117341939359906,0.16841504263132812
87,87,0.92,0.5,0.79,0.26,0.42199999999999993,0.005,22.326,0.1672344669997692,0.17087548100203276
88,88,0.82,0.5,0.61,0.29,0.47100000000000003,0.009,18.529,0.18112897926568985,0.18793750452250246
89,89,0.89,0.5,0.74,0.17,0.48000000000000004,0.002,18.243,0.1618439226001501,0.16335116231441502
90,90,0.87,0.5,0.72,0.27,0.41600000000000004,0.009,21.604,0.16945658802241087,0.17460885132849216
91,91,0.74,0.0,0.57,0.15,0.5059999999999999,0.014000000000000002,20.424,0.1666526821516454,0.16863964946568016
92,92,0.81,0.0,0.61,0.33,0.529,0.009,20.211,0.17535804018378254,0.1776348335146904
93,93,0.91,1.0,0.73,0.26,0.599,0.008,20.613000000000003,0.17059681748598815,0.17047525184601545
94,94,0.8,0.5,0.68,0.24,0.5070000000000001,0.020999999999999998,20.809,0.1714112694039941,0.16783344383537768
95,95,0.91,0.5,0.8,0.2,0.45999999999999996,0.001,20.449,0.1766070103049278,0.16928145235031844
96,96,0.76,0.5,0.55,0.19,0.408,0.007000000000000001,20.843000000000004,0.1704680706784129,0.1727807070016861
97,97,0.77,0.5,0.6,0.19,0.519,0.008,19.194000000000003,0.16079813259094952,0.1596505915671587
98,98,0.92,0.5,0.86,0.28,0.398,0.003,19.744,0.16641875987499952,0.16425393046438694
99,99,0.81,0.5,0.7,0.2,0.55,0.006,18.26,0.1777560149282217,0.19424041842669248
100,100,0.87,0.5,0.79,0.35,0.363,0.001,19.028,0.18603429344296452,0.1858463877364993
