,training_round,random,left,lvl1,lvl2,wins_p1,ties,game_length,loss_p1,loss_p2
25,25,0.84,0.5,0.66,0.2,0.475,0.0,16.469,0.15431217323988675,0.16499662892520428
26,26,0.83,0.0,0.67,0.11,0.495,0.001,16.59,0.15120570822805166,0.1753026770874858
27,27,0.8,0.0,0.68,0.07,0.475,0.001,16.881,0.15580885830521585,0.17725236139446496
28,28,0.82,0.0,0.77,0.28,0.482,0.0,16.526,0.15555630414187907,0.19055969083309174
29,29,0.84,0.5,0.73,0.19,0.5099999999999999,0.001,16.416,0.15241481821984051,0.1786338281929493
30,30,0.87,0.0,0.62,0.16,0.479,0.001,16.578,0.15445222198963166,0.1890603681579232
31,31,0.84,1.0,0.66,0.17,0.526,0.003,16.660999999999998,0.16042088574916125,0.19136126574873924
32,32,0.84,1.0,0.74,0.28,0.499,0.003,16.666,0.15830568350851534,0.18993291599303486
33,33,0.9,0.5,0.86,0.19,0.551,0.002,16.343,0.1601438856124878,0.1978532430380583
34,34,0.95,0.5,0.81,0.31,0.539,0.0,16.340999999999998,0.15484376972168684,0.18408777978271249
35,35,0.89,0.5,0.85,0.21,0.5070000000000001,0.001,15.769,0.165718346580863,0.19374510719627144
36,36,0.89,0.5,0.68,0.32,0.509,0.0,16.197,0.15855296152830126,0.18689886162430047
37,37,0.89,1.0,0.75,0.25,0.45,0.002,15.699000000000002,0.1664261439219117,0.1926356259509921
38,38,0.87,0.5,0.73,0.14,0.475,0.0,15.435,0.17711728203296662,0.1998682721927762
39,39,0.94,0.5,0.8,0.32,0.511,0.001,16.067999999999998,0.17220195098221305,0.18627854980528355
40,40,0.92,0.5,0.84,0.25,0.502,0.002,16.366,0.1675166572779417,0.18407398981601
41,41,0.86,1.0,0.78,0.28,0.48700000000000004,0.0,15.639000000000001,0.16853002818673848,0.1932312598451972
42,42,0.91,1.0,0.84,0.32,0.484,0.001,16.429000000000002,0.16256023252755405,0.18797088358551264
43,43,0.94,0.5,0.84,0.42,0.538,0.003,16.042,0.16380809160321952,0.18271395891159767
44,44,0.97,0.5,0.91,0.32,0.48300000000000004,0.0,16.047,0.16465013182163238,0.17942192828655246
45,45,0.89,1.0,0.86,0.3,0.47800000000000004,0.003,16.4,0.16987390960752966,0.1888428648337722
46,46,0.93,0.5,0.8,0.28,0.522,0.0,16.498,0.1765414285287261,0.1911614153906703
47,47,0.92,0.0,0.81,0.28,0.502,0.0,16.23,0.17578215205669406,0.1958535228893161
48,48,0.92,0.5,0.79,0.48,0.496,0.001,16.582,0.17794653882086278,0.1865112086161971
49,49,0.89,0.5,0.83,0.31,0.482,0.001,15.725999999999999,0.18154792596399785,0.18653371838480234
50,50,0.92,0.5,0.83,0.17,0.54,0.001,15.535,0.18854801096767188,0.18873780868202447
51,51,0.94,1.0,0.86,0.27,0.5139999999999999,0.0,15.106,0.1955838677957654,0.20041485171020032
52,52,0.91,0.5,0.86,0.38,0.547,0.002,15.645999999999999,0.17907156524807213,0.1917231429293752
53,53,0.97,0.5,0.89,0.46,0.546,0.003,16.332,0.1829999286532402,0.19214753975719212
54,54,0.94,0.0,0.87,0.31,0.559,0.003,16.549,0.16884048498421908,0.1890390696376562
55,55,0.96,1.0,0.87,0.48,0.525,0.004,16.174,0.18818000541627408,0.1987089842185378
56,56,0.98,1.0,0.92,0.35,0.548,0.001,16.447,0.1858733351826668,0.20276974891871213
57,57,0.95,1.0,0.86,0.26,0.525,0.001,16.42,0.18780450166761875,0.1965316050648689
58,58,0.9,0.5,0.81,0.34,0.522,0.001,16.346,0.18390811990946526,0.1985532858669758
59,59,0.95,1.0,0.86,0.36,0.545,0.002,17.217,0.19346760949492456,0.1953960197865963
60,60,0.96,0.5,0.89,0.35,0.5059999999999999,0.002,17.643,0.17436366929858926,0.18698092697560784
61,61,0.97,1.0,0.95,0.67,0.516,0.001,17.504,0.18328664126247168,0.1948787177428603
62,62,0.95,1.0,0.93,0.42,0.518,0.002,17.499000000000002,0.1921254932135344,0.19439768801629545
63,63,0.97,1.0,0.89,0.49,0.48300000000000004,0.003,17.135,0.18174085871130227,0.18361708849668504
64,64,0.92,1.0,0.93,0.34,0.576,0.001,16.365,0.1811420638859272,0.18740108279138806
65,65,0.85,0.5,0.85,0.39,0.532,0.003,18.137,0.18222010468691588,0.18648351257294413
66,66,0.93,1.0,0.8,0.38,0.519,0.002,17.746,0.1911571943983436,0.1954531146362424
67,67,0.97,1.0,0.92,0.43,0.524,0.0,18.02,0.1865516797527671,0.19670039209723472
68,68,0.97,1.0,0.92,0.48,0.502,0.004,18.115,0.1947522347420454,0.1986058491691947
69,69,0.96,1.0,0.9,0.43,0.5269999999999999,0.0,17.813,0.19124982488155365,0.20278839349001648
70,70,0.94,1.0,0.86,0.48,0.484,0.003,19.543,0.18265603406727315,0.1925474755764008
71,71,0.96,1.0,0.85,0.34,0.515,0.001,18.977,0.18296314134448768,0.19973491889983416
72,72,0.96,0.5,0.95,0.53,0.534,0.004,17.766,0.184242401085794,0.1969826466217637
73,73,0.98,1.0,0.91,0.63,0.509,0.002,18.409000000000002,0.19060653468966485,0.19676984898000954
74,74,0.97,0.5,0.93,0.54,0.5059999999999999,0.003,18.617,0.19220639096200468,0.1986983588561416
75,75,0.98,1.0,0.94,0.59,0.511,0.006,18.676,0.18264994446188207,0.1931956840604544
76,76,0.99,1.0,0.92,0.54,0.543,0.003,19.285999999999998,0.18811536169052126,0.18559257908165452
77,77,0.96,0.5,0.9,0.51,0.552,0.003,18.969,0.18699876704066992,0.19478396525233985
78,78,0.99,1.0,0.92,0.5,0.557,0.003,19.154,0.18589240689575676,0.19552461329847573
79,79,0.97,0.5,0.91,0.46,0.5099999999999999,0.007000000000000001,19.062,0.17801867301017044,0.18867235168814656
80,80,0.99,0.5,0.96,0.6,0.539,0.001,19.649,0.18484059780091047,0.19512157167494296
81,81,0.95,1.0,0.97,0.47,0.563,0.005,18.835,0.18792615093290807,0.1962249909043312
82,82,0.96,0.5,0.9,0.66,0.548,0.001,18.465999999999998,0.1831023334413767,0.19037486459314826
83,83,1.0,1.0,0.92,0.58,0.52,0.003,19.573,0.18623931861668824,0.19641484586149452
84,84,0.99,0.5,0.96,0.6,0.545,0.007000000000000001,19.725,0.1925462440252304,0.19476857332140207
85,85,0.99,1.0,0.97,0.65,0.542,0.002,18.793,0.21123091243207454,0.2165925092548132
86,86,0.98,0.5,0.96,0.53,0.59,0.003,18.799,0.18633244007080796,0.20412960492819548
87,87,1.0,1.0,0.94,0.62,0.5650000000000001,0.001,18.433,0.18970566387474536,0.19478266021609306
88,88,0.97,0.5,0.93,0.55,0.532,0.008,19.636,0.17323275223374368,0.1811871041059494
89,89,0.98,1.0,0.93,0.56,0.599,0.007000000000000001,18.284000000000002,0.19373787716031074,0.2023724369481206
90,90,0.99,1.0,0.97,0.61,0.624,0.003,19.783,0.18382756319642066,0.1857864282876253
91,91,0.98,1.0,0.94,0.7,0.657,0.005,20.442,0.16093777938187126,0.1728684340044856
