,training_round,random,left,lvl1,lvl2,wins_p1,ties,game_length,loss_p1,loss_p2
61,61,0.82,0.5,0.69,0.22,0.515,0.003,19.417,0.17092523739486934,0.16797655362635852
62,62,0.81,0.5,0.63,0.24,0.49699999999999994,0.0,18.697,0.17549370016157628,0.18431975163519385
63,63,0.85,0.5,0.63,0.2,0.475,0.003,19.281,0.17633968111872672,0.17642484468966724
64,64,0.82,0.0,0.59,0.17,0.46699999999999997,0.006,19.583,0.17915556786209344,0.17630706924200054
65,65,0.85,0.5,0.7,0.34,0.49200000000000005,0.002,19.219,0.1899535483494401,0.18177833756059408
66,66,0.81,0.5,0.66,0.15,0.49699999999999994,0.003,18.852,0.18667462104558946,0.18612429374456405
67,67,0.83,0.5,0.76,0.11,0.516,0.002,19.358,0.18123785610497,0.17691528295725584
68,68,0.85,0.0,0.68,0.18,0.5070000000000001,0.001,19.365,0.18307959885150196,0.18329499019682408
69,69,0.88,0.5,0.71,0.28,0.502,0.0,19.146,0.1876148772239685,0.184278861746192
70,70,0.76,0.0,0.71,0.18,0.505,0.001,19.342,0.18252518321573732,0.18906910774856805
71,71,0.82,0.5,0.61,0.26,0.511,0.005,18.977999999999998,0.1863035787716508,0.18114280641824007
72,72,0.77,0.5,0.68,0.16,0.49699999999999994,0.0,19.271,0.18213933965563772,0.18179165489226576
73,73,0.9,0.5,0.81,0.35,0.5099999999999999,0.001,19.156,0.18387971691042185,0.18831860458105806
74,74,0.86,0.5,0.74,0.17,0.537,0.004,19.144000000000002,0.19120909429341554,0.18988769917190074
75,75,0.73,1.0,0.62,0.29,0.481,0.003,19.022000000000002,0.196988667845726,0.18551984367519614
76,76,0.92,0.5,0.78,0.28,0.515,0.004,19.092,0.18744940457493067,0.18489091196656227
77,77,0.91,0.5,0.74,0.25,0.488,0.001,18.781,0.1956263637840748,0.1873599609211087
78,78,0.73,0.0,0.64,0.22,0.48700000000000004,0.005,19.212,0.1958756104260683,0.1994266680032015
79,79,0.72,0.5,0.61,0.11,0.495,0.003,19.515,0.1946479715257883,0.20115564984083176
80,80,0.84,0.0,0.63,0.24,0.524,0.002,19.506,0.20217267919331788,0.2021736474111676
81,81,0.79,0.5,0.55,0.22,0.47000000000000003,0.002,19.104,0.20002971805632114,0.20459405153244734
82,82,0.88,0.5,0.69,0.15,0.502,0.003,18.718,0.21677154898643491,0.21052888134866954
83,83,0.9,0.5,0.83,0.32,0.511,0.003,18.980999999999998,0.2022446034029126,0.19295779958367348
84,84,0.82,0.5,0.72,0.36,0.49800000000000005,0.002,19.139,0.20570072285830976,0.2053486755043268
85,85,0.8,0.5,0.62,0.19,0.49299999999999994,0.002,19.038,0.20361765783280134,0.2032481733262539
86,86,0.81,0.5,0.65,0.18,0.516,0.001,18.808,0.20665243006497624,0.19414660669863226
87,87,0.87,0.5,0.66,0.31,0.508,0.006,19.151,0.20060581509023906,0.19115938242524866
88,88,0.83,0.0,0.66,0.22,0.524,0.002,19.504,0.2008799181804061,0.19276948959380388
89,89,0.85,0.5,0.6,0.19,0.47600000000000003,0.001,19.053,0.2103966343775392,0.19390878631919625
90,90,0.91,0.5,0.94,0.38,0.496,0.002,19.47,0.20706927631795408,0.19692842467129232
91,91,0.82,0.5,0.64,0.27,0.5,0.007000000000000001,19.505,0.2100848558694124,0.19334503316879276
92,92,0.85,0.0,0.76,0.28,0.509,0.001,18.739,0.2153162297084928,0.20447697968035936
93,93,0.87,0.5,0.73,0.37,0.49800000000000005,0.002,18.814,0.21421563340723515,0.19672035029530524
94,94,0.89,0.5,0.71,0.22,0.5070000000000001,0.002,19.663,0.19812071884423493,0.19646622740477326
95,95,0.91,0.0,0.61,0.21,0.502,0.003,19.062,0.21652243600040674,0.20689890269190075
96,96,0.79,0.5,0.71,0.19,0.519,0.004,18.75,0.2036154439151287,0.2072849429398775
97,97,0.84,0.5,0.85,0.36,0.523,0.002,19.226,0.20030383934080603,0.19275233647972345
98,98,0.83,0.5,0.69,0.16,0.48500000000000004,0.003,19.394000000000002,0.2080800831913948,0.19909202971309425
99,99,0.77,0.5,0.62,0.1,0.482,0.004,19.352,0.2175386037826538,0.20176510217785834
100,100,0.83,0.5,0.63,0.19,0.508,0.001,19.148,0.22217622919380664,0.20657203804701565
