,training_round,random,left,lvl1,lvl2,wins_p1,ties,game_length,loss_p1,loss_p2
0,0,0.25,0.0,0.12,0.02,,,,,
1,1,0.9,0.0,0.66,0.15,0.516,0.001,19.578,0.1367742599498841,0.13836458725704542
2,2,0.85,1.0,0.78,0.09,0.499,0.003,19.583,0.10591214031726122,0.11228142266348004
3,3,0.76,0.0,0.57,0.17,0.47600000000000003,0.001,18.814,0.11484244498983025,0.1123854088522494
4,4,0.71,0.5,0.64,0.22,0.48500000000000004,0.0,19.649,0.12105774876102805,0.11313655092939735
5,5,0.68,0.0,0.39,0.09,0.46299999999999997,0.005,19.298,0.11421907602623105,0.11814003235846758
6,6,0.75,0.5,0.54,0.22,0.455,0.002,19.507,0.12355924009904265,0.11961160903796555
7,7,0.73,0.0,0.58,0.03,0.479,0.004,19.451,0.13110372192412614,0.1288169992044568
8,8,0.74,0.5,0.66,0.14,0.5009999999999999,0.004,19.392,0.1259489167407155,0.12699703304469587
9,9,0.72,0.5,0.63,0.17,0.515,0.001,19.814,0.13038450226187706,0.1379505162909627
10,10,0.76,0.0,0.59,0.18,0.5070000000000001,0.0,19.031,0.13836930714547635,0.14876886945962906
11,11,0.74,0.5,0.48,0.19,0.511,0.005,19.354,0.13718119192868472,0.1526211748868227
12,12,0.83,0.5,0.58,0.14,0.528,0.0,19.688,0.13262892833352088,0.1443146524131298
13,13,0.67,0.5,0.43,0.15,0.524,0.003,19.654,0.148772074945271,0.17056650114804506
14,14,0.73,0.5,0.56,0.09,0.5,0.008,19.418,0.14401135580986738,0.16000067544728516
15,15,0.77,0.5,0.64,0.26,0.512,0.004,19.147000000000002,0.14028204299509525,0.14686132387071849
16,16,0.82,0.0,0.54,0.14,0.502,0.002,19.233,0.14731340469419954,0.15466259832680224
17,17,0.67,0.0,0.46,0.08,0.4940000000000001,0.005,19.908,0.15253277423232794,0.15443681842833756
18,18,0.7,0.0,0.51,0.1,0.48600000000000004,0.001,19.214000000000002,0.1482299518212676,0.1589316999092698
19,19,0.77,0.0,0.59,0.31,0.49200000000000005,0.001,19.719,0.15683023133873938,0.15514825156331066
20,20,0.7,0.0,0.43,0.15,0.504,0.004,19.725,0.15486194065213205,0.1531429220214486
21,21,0.73,0.5,0.5,0.13,0.515,0.006,19.448,0.14883578807860612,0.15318049618601798
22,22,0.75,0.0,0.58,0.17,0.481,0.001,19.158,0.15079095573723314,0.15179528903216125
23,23,0.71,0.0,0.58,0.1,0.49200000000000005,0.004,19.378,0.1514157854169607,0.15706484067440032
24,24,0.82,0.0,0.62,0.2,0.542,0.001,19.680999999999997,0.15242305046319962,0.15183582776784896
25,25,0.85,0.0,0.7,0.31,0.48700000000000004,0.004,19.262999999999998,0.1558567580655217,0.15044074351340533
26,26,0.72,0.5,0.49,0.2,0.4940000000000001,0.001,19.65,0.1468129142820835,0.15056472791731354
27,27,0.67,0.0,0.42,0.13,0.488,0.0,19.848,0.15230011137574911,0.15854242081195116
28,28,0.75,0.0,0.53,0.12,0.482,0.006,19.517,0.15442456675320865,0.1598279450982809
29,29,0.77,0.5,0.6,0.21,0.521,0.004,19.516,0.15057628325372935,0.1522274899035692
30,30,0.76,0.5,0.6,0.13,0.504,0.002,19.646,0.1478801951110363,0.1546080505400896
31,31,0.67,0.5,0.52,0.14,0.499,0.01,19.73,0.1567329810038209,0.15199274298548698
32,32,0.78,0.0,0.54,0.26,0.46099999999999997,0.002,19.594,0.1594422334358096,0.1596647774502635
33,33,0.86,0.5,0.65,0.27,0.519,0.002,19.403,0.1599266898036003,0.16036612754315138
34,34,0.77,0.0,0.52,0.22,0.499,0.002,19.302,0.15917430230975152,0.16003991897404193
35,35,0.79,0.5,0.71,0.21,0.535,0.003,19.142,0.16053672169148922,0.16436121981590987
36,36,0.7,0.0,0.5,0.13,0.502,0.002,19.201,0.16765486618876455,0.16380349300801755
37,37,0.76,0.0,0.62,0.18,0.4660000000000001,0.006,19.463,0.16311132518947125,0.16177920117229222
38,38,0.73,0.5,0.55,0.14,0.482,0.005,19.151,0.1612017071992159,0.16368639644980432
39,39,0.8,0.5,0.57,0.27,0.479,0.002,19.386,0.166108086630702,0.16226288341730832
40,40,0.78,0.5,0.56,0.19,0.49800000000000005,0.003,19.113,0.16683112525194882,0.16071465691924094
41,41,0.8,0.0,0.71,0.26,0.49,0.001,19.799,0.16266119837760926,0.1603637979105115
42,42,0.85,0.5,0.67,0.28,0.462,0.002,19.514,0.17372957454621793,0.1575976485311985
43,43,0.82,0.5,0.77,0.17,0.49800000000000005,0.002,19.205,0.17198627992719412,0.1699723335504532
44,44,0.81,0.5,0.66,0.11,0.48500000000000004,0.003,19.471,0.17431595179438591,0.1672422545477748
45,45,0.86,0.5,0.64,0.25,0.48000000000000004,0.004,19.548,0.16964667419344187,0.162132383428514
46,46,0.76,0.5,0.63,0.17,0.509,0.0,19.271,0.17005665208399295,0.17113962031900884
47,47,0.87,0.0,0.74,0.16,0.509,0.0,19.377,0.17586379174143074,0.17459510745853185
48,48,0.82,0.5,0.69,0.16,0.521,0.004,19.785,0.1640701154023409,0.1717442405000329
49,49,0.75,0.0,0.56,0.26,0.472,0.004,19.621,0.17142451113462448,0.1714984149262309
50,50,0.71,0.5,0.5,0.29,0.484,0.001,18.987000000000002,0.17690383204817772,0.16333143624663354
