,training_round,random,left,lvl1,lvl2,wins_p1,ties,game_length,loss_p1,loss_p2
0,0,0.35,1.0,0.16,0.04,,,,,
1,1,0.82,0.5,0.64,0.24,0.5099999999999999,0.006,20.144000000000002,0.15163953681927053,0.14840226233260884
2,2,0.73,0.5,0.52,0.21,0.49200000000000005,0.002,19.658,0.1284389487504959,0.12287290542200208
3,3,0.77,0.5,0.62,0.22,0.5,0.001,19.233,0.1256667788103223,0.12865253119170664
4,4,0.83,0.5,0.64,0.28,0.52,0.004,19.643,0.12474423671141267,0.12800075558573007
5,5,0.91,0.5,0.73,0.3,0.48899999999999993,0.004,19.477999999999998,0.13556290892511605,0.1311525675319135
6,6,0.89,0.5,0.65,0.3,0.5,0.001,19.386,0.13071568719297647,0.13044163647294044
7,7,0.75,0.5,0.57,0.22,0.481,0.002,19.522000000000002,0.13276064444333316,0.1425377434939146
8,8,0.69,0.5,0.48,0.22,0.508,0.001,19.676,0.13367849973589185,0.13494913260266184
9,9,0.7,0.0,0.49,0.18,0.53,0.003,19.706,0.13355820313841105,0.13080271917954087
10,10,0.84,0.0,0.63,0.19,0.479,0.004,19.34,0.1331486833356321,0.13675970239937305
11,11,0.8,0.5,0.53,0.22,0.518,0.003,19.694000000000003,0.1423814762085676,0.1367878371477127
12,12,0.8,0.5,0.72,0.2,0.472,0.002,19.305,0.13568967074155808,0.13826384660601615
13,13,0.72,0.5,0.54,0.03,0.495,0.004,19.207,0.13579474320262672,0.1355410944223404
14,14,0.8,0.0,0.54,0.12,0.5059999999999999,0.0,19.096,0.1288289061151445,0.13984416754543785
15,15,0.71,0.5,0.69,0.16,0.5070000000000001,0.004,19.214000000000002,0.12689492642134428,0.13761666981875895
16,16,0.85,0.5,0.73,0.38,0.548,0.004,19.52,0.1317003550156951,0.13815416139364242
17,17,0.78,0.0,0.51,0.13,0.48899999999999993,0.007000000000000001,19.866,0.13155586974322794,0.13616458263993264
18,18,0.9,0.0,0.76,0.26,0.491,0.0,19.623,0.13300884560495616,0.1367292334213853
19,19,0.69,0.5,0.49,0.1,0.511,0.006,19.655,0.12902213076129554,0.13064466782286766
20,20,0.79,0.5,0.61,0.17,0.52,0.001,19.098,0.1386649661064148,0.1332264635041356
21,21,0.85,0.0,0.75,0.19,0.484,0.001,19.347,0.1411167401596904,0.13896721867471934
22,22,0.88,0.5,0.76,0.26,0.519,0.002,19.127,0.14009985556453464,0.13436298272013664
23,23,0.88,0.5,0.74,0.26,0.535,0.002,19.198,0.1400834251716733,0.1374482545852661
24,24,0.86,1.0,0.64,0.16,0.538,0.002,19.398,0.1482391227632761,0.145052451454103
25,25,0.87,0.5,0.79,0.26,0.504,0.004,19.9,0.1447402222454548,0.14015196331590413
26,26,0.77,0.0,0.66,0.19,0.509,0.003,19.426,0.1409713408201933,0.13786054410785434
27,27,0.84,0.0,0.68,0.13,0.491,0.001,19.129,0.14137511602044106,0.142850946046412
28,28,0.92,0.5,0.78,0.33,0.49699999999999994,0.002,19.31,0.145228401042521,0.14667354526370766
29,29,0.86,0.5,0.73,0.25,0.517,0.001,19.075,0.14123527132719754,0.14010726548731328
30,30,0.91,0.5,0.76,0.32,0.5269999999999999,0.001,19.055999999999997,0.15001174122095107,0.14394787107408047
31,31,0.87,0.5,0.84,0.38,0.499,0.003,19.26,0.1505369409993291,0.14594236306101085
32,32,0.83,0.5,0.57,0.17,0.5269999999999999,0.002,18.89,0.1467185332775116,0.14890507432073355
33,33,0.86,0.5,0.74,0.28,0.49,0.003,19.465,0.15143149933964015,0.1474121969714761
34,34,0.88,0.0,0.74,0.16,0.47600000000000003,0.002,19.033,0.14887204533815385,0.14428293012827634
35,35,0.86,0.5,0.82,0.2,0.515,0.003,19.137,0.1448718359693885,0.15298563251644373
36,36,0.92,0.5,0.79,0.37,0.509,0.001,19.102999999999998,0.15491057316958906,0.14534226036816836
37,37,0.9,1.0,0.63,0.25,0.516,0.003,18.924,0.1656075095012784,0.146897939004004
38,38,0.88,0.5,0.65,0.17,0.48899999999999993,0.0,18.967,0.16032155015319585,0.1491281757876277
39,39,0.88,0.5,0.73,0.29,0.49800000000000005,0.002,18.963,0.16172958379983898,0.15910376170277596
40,40,0.8,0.0,0.71,0.28,0.523,0.002,19.021,0.1666735092923045,0.16123391442745924
41,41,0.9,0.5,0.78,0.31,0.509,0.003,18.908,0.16699372304975987,0.15479479226469994
42,42,0.88,0.5,0.84,0.31,0.49699999999999994,0.002,19.291,0.16352862649410962,0.155724637106061
43,43,0.83,0.5,0.72,0.15,0.504,0.001,19.673,0.17054007929563522,0.16511359983682633
44,44,0.9,0.5,0.83,0.25,0.4940000000000001,0.003,19.05,0.16000385940819978,0.16076313873380424
45,45,0.94,0.5,0.84,0.4,0.48899999999999993,0.003,18.477999999999998,0.1702130108475685,0.15201602401584388
46,46,0.9,0.5,0.78,0.21,0.512,0.0,18.338,0.16620739785581828,0.1580978010892868
47,47,0.9,0.0,0.68,0.17,0.49200000000000005,0.0,18.588,0.16620340981334447,0.15851991258561612
48,48,0.86,0.5,0.63,0.25,0.504,0.002,18.739,0.1697556587830186,0.1531994588971138
49,49,0.79,1.0,0.72,0.19,0.528,0.003,19.254,0.16756645938009024,0.1619370584562421
50,50,0.93,0.5,0.83,0.26,0.488,0.004,18.733,0.17352364874631165,0.15785063304007052
51,51,0.83,0.5,0.62,0.17,0.521,0.003,18.675,0.1694886671900749,0.15539550253003834
52,52,0.95,0.5,0.79,0.44,0.521,0.0,18.747,0.17120908653736114,0.16146916567534209
53,53,0.93,0.0,0.86,0.29,0.5269999999999999,0.004,18.851,0.17213231083005667,0.16152529525756834
54,54,0.88,0.5,0.76,0.39,0.49200000000000005,0.001,18.500999999999998,0.1715759784281254,0.16116378290951253
55,55,0.9,0.0,0.78,0.35,0.517,0.001,19.052,0.1800315297842026,0.16202827890217306
56,56,0.8,0.0,0.79,0.2,0.512,0.003,19.08,0.17684685149788856,0.17126106804609298
57,57,0.88,0.5,0.83,0.41,0.508,0.003,18.857,0.1723601038977504,0.16466617611795664
58,58,0.9,0.5,0.83,0.2,0.531,0.001,18.74,0.1703319419696927,0.1610914528667927
59,59,0.88,0.5,0.75,0.45,0.48600000000000004,0.002,18.894000000000002,0.1820183238387108,0.17875303291529418
60,60,0.93,1.0,0.76,0.14,0.48600000000000004,0.002,18.776,0.18081115162372588,0.16683217253535987
61,61,0.92,0.0,0.85,0.31,0.513,0.002,19.011,0.1880767282098532,0.17117802414298058
62,62,0.92,0.5,0.87,0.28,0.5099999999999999,0.001,19.139,0.18300911802798508,0.17120616868138314
63,63,0.84,1.0,0.7,0.33,0.479,0.002,18.986,0.1923085668757558,0.17179270929843188
