,training_round,random,left,lvl1,lvl2,wins_p1,ties,game_length,loss_p1,loss_p2
22,22,0.8,0.5,0.54,0.14,0.49,0.004,19.531,0.13996885707974435,0.14416358403861526
23,23,0.84,0.5,0.67,0.28,0.49699999999999994,0.005,19.355999999999998,0.1408266252204776,0.14102685276418925
24,24,0.71,0.5,0.56,0.18,0.513,0.0,19.527,0.14334383609890938,0.1360244998857379
25,25,0.8,0.5,0.68,0.15,0.46699999999999997,0.0,18.991,0.13954528963565827,0.1412667753621936
26,26,0.75,0.0,0.58,0.15,0.512,0.002,18.973,0.1371658268496394,0.14607796778529886
27,27,0.86,0.0,0.71,0.16,0.516,0.0,18.52,0.14353714590892194,0.14879729062318806
28,28,0.79,0.5,0.53,0.09,0.531,0.001,19.343,0.142361867941916,0.14470751470327378
29,29,0.82,0.5,0.58,0.21,0.5059999999999999,0.006,19.453,0.13733775097876788,0.14249901630729436
30,30,0.9,0.5,0.69,0.25,0.49299999999999994,0.002,19.294,0.14218548147380353,0.14449751219898466
31,31,0.79,0.0,0.62,0.2,0.5009999999999999,0.001,19.35,0.14262305580452084,0.15061983893811706
32,32,0.87,0.0,0.75,0.23,0.48000000000000004,0.002,18.605,0.14321385990828275,0.14243937439471482
33,33,0.84,0.5,0.72,0.3,0.49699999999999994,0.002,19.212,0.1405799070969224,0.14165502772480248
34,34,0.86,0.5,0.64,0.11,0.479,0.003,18.948,0.1505718967691064,0.14388823985308408
35,35,0.82,0.0,0.64,0.16,0.5009999999999999,0.001,19.158,0.15392483761161566,0.1512778333649039
36,36,0.82,0.5,0.73,0.23,0.503,0.003,19.042,0.1474418293312192,0.13779170691221956
37,37,0.82,0.5,0.7,0.19,0.525,0.001,20.066,0.14997471080720426,0.1500155456662178
38,38,0.88,0.5,0.76,0.17,0.472,0.002,19.129,0.148311650313437,0.15418417873978615
39,39,0.85,0.5,0.69,0.28,0.462,0.003,18.956,0.14754757449775935,0.14893522515147925
40,40,0.82,0.0,0.7,0.28,0.503,0.002,19.769000000000002,0.15177792490273714,0.14324754003435372
41,41,0.89,0.5,0.81,0.11,0.495,0.001,18.816,0.1510539184063673,0.15369556324183942
42,42,0.75,1.0,0.54,0.16,0.488,0.002,19.047,0.15190193603187802,0.1569417939260602
43,43,0.85,0.5,0.77,0.21,0.504,0.0,19.166,0.15383344925194978,0.15974817596375945
44,44,0.91,0.5,0.71,0.31,0.509,0.003,19.199,0.15382970025390386,0.16248857296258212
45,45,0.91,0.5,0.73,0.3,0.512,0.0,18.38,0.15936762440204622,0.1607961699962616
46,46,0.87,1.0,0.73,0.28,0.5,0.001,19.102,0.16312251810729506,0.16384484629333018
47,47,0.85,0.5,0.8,0.33,0.513,0.001,19.151,0.16417930828779936,0.16103027606755496
48,48,0.85,0.0,0.72,0.22,0.49200000000000005,0.004,19.267,0.1594443757161498,0.16617342603206633
49,49,0.92,0.5,0.8,0.34,0.518,0.001,18.625,0.16652928393334152,0.165799605473876
50,50,0.83,0.5,0.69,0.17,0.481,0.0,19.245,0.16279472526162864,0.15810280168056487
51,51,0.83,0.5,0.67,0.26,0.531,0.001,18.874000000000002,0.15805888238549232,0.16102606248855592
52,52,0.86,0.0,0.77,0.18,0.52,0.004,18.843,0.15912234758585692,0.1649534788057208
53,53,0.83,0.0,0.76,0.14,0.5070000000000001,0.001,18.954,0.16055952040851115,0.16198492402583362
54,54,0.87,1.0,0.69,0.32,0.4940000000000001,0.007000000000000001,19.445,0.16063114319741725,0.16137235063314434
55,55,0.89,0.0,0.62,0.2,0.5059999999999999,0.002,19.312,0.1616156376749277,0.1656734800413251
56,56,0.84,0.5,0.74,0.19,0.516,0.0,18.894000000000002,0.15949477153271438,0.1636235253289342
57,57,0.84,0.5,0.73,0.28,0.511,0.0,19.009,0.16354619976878165,0.16691927818208932
58,58,0.87,1.0,0.69,0.32,0.5099999999999999,0.002,18.979,0.16532887495309115,0.16089388212561606
59,59,0.81,1.0,0.67,0.31,0.547,0.001,18.908,0.16895396102964874,0.16843800339847806
60,60,0.77,1.0,0.66,0.15,0.5009999999999999,0.003,18.355999999999998,0.17575044014304878,0.17039640109241008
61,61,0.9,1.0,0.78,0.36,0.503,0.005,18.792,0.16708066261559726,0.16305219194293022
62,62,0.72,0.5,0.67,0.17,0.5099999999999999,0.001,19.257,0.16607904780656102,0.17058956890553234
63,63,0.86,0.0,0.79,0.32,0.509,0.003,19.049,0.16807980654388666,0.1684830418303609
64,64,0.89,1.0,0.8,0.35,0.5139999999999999,0.002,18.704,0.1708225885629654,0.1694963205680251
