,training_round,random,left,lvl1,lvl2,wins_p1,ties,game_length,loss_p1,loss_p2
61,61,0.89,0.5,0.86,0.33,0.496,0.003,17.347,0.18236659871041772,0.18452686247229574
62,62,0.9,0.0,0.74,0.26,0.528,0.002,16.988,0.1848189763724804,0.18897396814078093
63,63,0.98,0.5,0.81,0.22,0.503,0.001,16.752,0.18345081377029415,0.19012690968066454
64,64,0.89,0.0,0.8,0.27,0.502,0.001,16.503,0.18479019443690775,0.18415266373753547
65,65,0.88,1.0,0.74,0.27,0.48300000000000004,0.001,16.154,0.18817099387198685,0.18946155095100406
66,66,0.85,0.0,0.67,0.28,0.47400000000000003,0.002,16.828,0.18707106079906224,0.1954838384091854
67,67,0.87,1.0,0.8,0.29,0.525,0.001,16.69,0.18396255360543728,0.19309557558596133
68,68,0.9,1.0,0.84,0.27,0.42800000000000005,0.002,16.253,0.18489394988119606,0.1883724310696125
69,69,0.9,0.0,0.88,0.16,0.47000000000000003,0.0,16.462,0.1876556522846222,0.1948931312412024
70,70,0.92,0.0,0.79,0.25,0.5059999999999999,0.005,17.207,0.1848255314975977,0.19371292877942325
71,71,0.94,1.0,0.92,0.41,0.472,0.001,16.093,0.19596856927126646,0.1982973526865244
72,72,0.9,0.5,0.83,0.3,0.502,0.005,16.726,0.19312876008450985,0.18921882874518636
73,73,0.87,0.5,0.68,0.19,0.45999999999999996,0.002,16.585,0.1959388531073928,0.20289237650483846
74,74,0.9,0.0,0.79,0.31,0.48000000000000004,0.0,16.382,0.19358756286650894,0.18860059171915056
75,75,0.94,0.5,0.89,0.42,0.524,0.001,16.363,0.19162460681796076,0.1875450750142336
76,76,0.86,0.5,0.75,0.38,0.504,0.003,16.17,0.204022695325315,0.19703630819171666
77,77,0.84,0.5,0.64,0.23,0.499,0.001,17.599,0.19360279849916695,0.19982561895251275
78,78,0.87,0.5,0.77,0.33,0.5070000000000001,0.002,17.797,0.19642541818320752,0.1992918652072549
79,79,0.91,0.5,0.76,0.32,0.475,0.002,16.624000000000002,0.1985983890593052,0.2004919009655714
80,80,0.92,0.5,0.88,0.38,0.536,0.002,16.24,0.20028165711462495,0.2068637496381998
81,81,0.92,0.5,0.9,0.43,0.48700000000000004,0.001,16.605999999999998,0.19854235886782406,0.2093243363425136
82,82,0.89,0.5,0.83,0.3,0.495,0.004,17.804000000000002,0.19583979557454587,0.20990900531411166
83,83,0.97,0.5,0.89,0.49,0.479,0.003,17.449,0.1890487572476268,0.1961308277249336
84,84,0.94,0.0,0.81,0.34,0.479,0.001,17.633,0.20361794843524691,0.1991024604663253
85,85,0.83,0.5,0.6,0.21,0.47400000000000003,0.001,17.122,0.1983578173071146,0.2129872377365828
86,86,0.91,0.0,0.77,0.4,0.496,0.001,16.820999999999998,0.1996092652156949,0.20998399501293902
87,87,0.95,0.5,0.85,0.32,0.49299999999999994,0.002,16.048,0.20236608750373125,0.20497700866311788
88,88,0.93,0.0,0.87,0.31,0.4660000000000001,0.001,16.735,0.20567992218583825,0.20830323650687926
89,89,0.9,0.0,0.81,0.24,0.538,0.002,16.480999999999998,0.19680007965117693,0.20675669918954373
90,90,0.87,0.5,0.69,0.34,0.46399999999999997,0.002,16.639,0.199449156999588,0.20020205231010915
91,91,0.84,0.5,0.75,0.28,0.42700000000000005,0.004,17.489,0.20371371705830096,0.2050019951313734
92,92,0.95,0.5,0.85,0.4,0.458,0.001,17.331,0.19461200602352616,0.19538894960284234
93,93,0.92,0.5,0.86,0.32,0.532,0.002,16.924,0.20947469224780801,0.20479594285041092
94,94,0.95,0.5,0.83,0.37,0.53,0.001,16.102999999999998,0.20336847841739653,0.21101865015923976
95,95,0.93,0.5,0.81,0.36,0.515,0.001,16.623,0.20468504743278024,0.2099865206629038
96,96,0.89,1.0,0.84,0.26,0.538,0.001,16.979,0.20595606767386201,0.20714781499654056
97,97,0.96,0.5,0.86,0.34,0.49299999999999994,0.0,15.725,0.21383325684070587,0.216308332324028
98,98,0.94,0.0,0.87,0.33,0.543,0.004,17.399,0.20856953994184727,0.2089854408204556
99,99,0.9,0.5,0.78,0.35,0.522,0.001,16.863,0.2004540433511138,0.20951712975651027
100,100,0.92,0.5,0.79,0.35,0.484,0.001,17.135,0.1979488519281149,0.19974838903546333
