,training_round,random,left,lvl1,lvl2,wins_p1,ties,game_length,loss_p1,loss_p2
0,0,0.59,0.0,0.24,0.07,,,,,
1,1,0.72,0.5,0.44,0.21,0.47100000000000003,0.01,22.101999999999997,0.16161590278868948,0.16228276074742984
2,2,0.68,0.5,0.49,0.14,0.381,0.009,20.102,0.16875848381221295,0.16564480761438607
3,3,0.82,0.5,0.52,0.08,0.365,0.006,21.478,0.1655957732722163,0.15868913881853222
4,4,0.67,0.5,0.46,0.19,0.433,0.002,20.226,0.17548149546980854,0.16906831569224595
5,5,0.73,0.5,0.58,0.19,0.482,0.006,21.651,0.17150955571979284,0.16647780670970674
6,6,0.8,0.0,0.58,0.3,0.588,0.009,21.405,0.16199076442420482,0.1577080616876483
7,7,0.93,0.5,0.83,0.3,0.48600000000000004,0.013000000000000001,22.746,0.18208903098106385,0.1803659166544676
8,8,0.86,0.0,0.84,0.1,0.59,0.025,23.561999999999998,0.14427332945540547,0.1385051883906126
9,9,0.86,0.0,0.7,0.21,0.6799999999999999,0.016,18.93,0.12443703446164728,0.12579777187108993
10,10,0.77,0.5,0.58,0.2,0.544,0.014000000000000002,22.621,0.1620030923038721,0.16619851407036185
11,11,0.78,1.0,0.65,0.21,0.48300000000000004,0.01,23.744,0.16109834358096126,0.1653008236810565
12,12,0.77,1.0,0.62,0.08,0.528,0.009,22.094,0.16738903614878656,0.17536841962486505
13,13,0.81,0.0,0.61,0.18,0.4940000000000001,0.011,23.278000000000002,0.16381563255935908,0.16479279056936502
14,14,0.84,0.5,0.58,0.2,0.5139999999999999,0.014000000000000002,22.006,0.16351543660461906,0.17084497386962175
15,15,0.87,0.5,0.68,0.19,0.575,0.011,21.145,0.17089062163233756,0.1902977066040039
16,16,0.91,0.5,0.74,0.31,0.627,0.008,22.614,0.16421869607642292,0.17193009193614125
17,17,0.91,0.5,0.7,0.2,0.6389999999999999,0.003,22.886,0.13029221540503205,0.13525568422675133
18,18,0.85,1.0,0.73,0.29,0.531,0.003,24.113000000000003,0.15903539112582804,0.16897927430272106
19,19,0.83,0.5,0.55,0.24,0.651,0.002,19.994,0.15695182076841593,0.17109000185877085
20,20,0.9,1.0,0.61,0.31,0.6389999999999999,0.009,22.691,0.1649866390377283,0.17576411168277264
21,21,0.78,1.0,0.52,0.15,0.48500000000000004,0.005,21.761999999999997,0.17745616471767425,0.1787943157851696
22,22,0.84,1.0,0.54,0.14,0.4,0.005,21.829,0.16356335769593716,0.16868465436249971
23,23,0.87,0.5,0.7,0.14,0.38199999999999995,0.017,23.415,0.15359088875725865,0.15780269631370902
24,24,0.74,1.0,0.77,0.22,0.40299999999999997,0.011,23.061,0.1602653700262308,0.16379833494871854
25,25,0.89,1.0,0.78,0.27,0.618,0.004,21.801,0.17587689178064467,0.18478349787741896
26,26,0.9,0.0,0.72,0.19,0.628,0.002,22.969,0.15779009193181992,0.1627476148530841
27,27,0.85,0.5,0.77,0.26,0.48700000000000004,0.009,22.398000000000003,0.17172366829961538,0.17816030795872212
28,28,0.84,0.5,0.78,0.21,0.637,0.017,23.143,0.14813484868779778,0.15816079188138246
29,29,0.78,0.5,0.59,0.13,0.677,0.011,23.31,0.1388483628332615,0.14680607341602445
30,30,0.89,0.5,0.7,0.27,0.708,0.019,22.816,0.15314279147982598,0.15965065486729146
31,31,0.78,0.5,0.58,0.27,0.782,0.009,23.197,0.12721249223034828,0.1345386392623186
32,32,0.82,0.5,0.71,0.23,0.693,0.011,20.919,0.1436127201318741,0.14540224282070993
33,33,0.88,1.0,0.68,0.28,0.612,0.017999999999999995,22.988000000000003,0.16560098618268967,0.1546289420798421
34,34,0.8,0.5,0.66,0.2,0.603,0.006,19.676,0.1808925979584456,0.18476970763504505
35,35,0.93,0.0,0.73,0.21,0.666,0.011,21.165,0.16877255054190754,0.16719932281970978
36,36,0.85,1.0,0.61,0.36,0.586,0.007000000000000001,20.081,0.1854580554254353,0.18268032544106244
37,37,0.86,0.5,0.64,0.29,0.541,0.01,21.228,0.17182550601661206,0.1773283691853285
38,38,0.85,0.0,0.71,0.29,0.40599999999999997,0.007000000000000001,20.057000000000002,0.17428488475084306,0.16821651734411716
39,39,0.94,0.0,0.82,0.42,0.45599999999999996,0.003,22.118000000000002,0.1804644327685237,0.17604198702797294
40,40,0.91,0.5,0.87,0.29,0.5139999999999999,0.003,21.685,0.1678944516889751,0.1669067849293351
41,41,0.81,0.0,0.77,0.41,0.538,0.017,24.311999999999998,0.1707336232215166,0.17171183022111655
42,42,0.96,0.5,0.68,0.31,0.508,0.007000000000000001,20.022000000000002,0.1669526503905654,0.16149578530341388
43,43,0.9,1.0,0.7,0.27,0.5139999999999999,0.02,22.495,0.16628575943037868,0.1659661460034549
44,44,0.84,0.5,0.71,0.19,0.45599999999999996,0.003,22.753,0.16410132422298193,0.15867831981182098
45,45,0.84,1.0,0.76,0.32,0.47300000000000003,0.005,21.485,0.17446804206073285,0.16812732194364072
46,46,0.84,1.0,0.62,0.36,0.44499999999999995,0.045000000000000005,24.988000000000003,0.14862433003634215,0.14334899453818795
47,47,0.88,1.0,0.69,0.27,0.536,0.007000000000000001,22.113000000000003,0.1405260678511113,0.14143571002036334
48,48,0.77,1.0,0.64,0.13,0.283,0.005,20.152,0.14898522779345513,0.14144837008789182
49,49,0.87,1.0,0.72,0.22,0.462,0.005,21.964000000000002,0.17577951332181693,0.1817180277183652
50,50,0.9,0.5,0.78,0.29,0.62,0.014000000000000002,24.416999999999998,0.17265173183381555,0.1791246742233634
51,51,0.84,1.0,0.67,0.27,0.621,0.005,22.355,0.1610562793686986,0.1709153468683362
52,52,0.94,0.5,0.73,0.25,0.617,0.015000000000000001,23.028000000000002,0.16238553772121667,0.16139071794599294
53,53,0.89,1.0,0.79,0.23,0.532,0.003,22.559,0.15432306050136685,0.15067151325196027
54,54,0.88,0.0,0.81,0.22,0.5070000000000001,0.005,22.148000000000003,0.16789855018630626,0.16215939936041832
55,55,0.85,0.5,0.77,0.37,0.648,0.012,22.776999999999997,0.16716930516064166,0.1604079594872892
56,56,0.78,0.0,0.64,0.13,0.511,0.012,24.099,0.16562885572761296,0.1588993487544358
57,57,0.82,0.5,0.76,0.25,0.568,0.003,21.894000000000002,0.16809959033876656,0.1695994759425521
58,58,0.8,0.5,0.76,0.38,0.591,0.005,22.281999999999996,0.14977602313831448,0.14531278274208306
59,59,0.88,0.5,0.84,0.15,0.592,0.003,19.817,0.11851170664280652,0.11331728219427167
60,60,0.88,0.5,0.77,0.28,0.526,0.001,19.849,0.1749266204852611,0.17160212083160878
61,61,0.85,0.5,0.59,0.25,0.48300000000000004,0.008,22.026999999999997,0.1647229705527425,0.157471089143306
62,62,0.87,0.5,0.74,0.34,0.48500000000000004,0.008,22.88,0.17466162427514792,0.16542548391968012
63,63,0.89,0.5,0.84,0.39,0.503,0.017999999999999995,23.996,0.17768565262854102,0.1674127363190055
