,training_round,random,left,lvl1,lvl2,wins_p1,ties,game_length,loss_p1,loss_p2
60,60,0.85,1.0,0.72,0.26,0.601,0.012,20.236,0.16733672635257246,0.16989501381665467
61,61,0.88,1.0,0.76,0.29,0.522,0.002,18.962,0.19560172442346813,0.1908691016510129
62,62,0.83,0.5,0.7,0.16,0.576,0.007000000000000001,21.111,0.16942730181664228,0.17047023943811654
63,63,0.95,1.0,0.69,0.29,0.634,0.003,20.163,0.16579502639174462,0.16724112353846432
64,64,0.9,1.0,0.84,0.31,0.572,0.003,18.785999999999998,0.16680601181462407,0.16627692011743786
65,65,0.88,1.0,0.74,0.26,0.505,0.008,19.268,0.1614134908504784,0.1558736060373485
66,66,0.93,1.0,0.73,0.27,0.6309999999999999,0.005,20.053,0.17180545915663242,0.1675694179162383
67,67,0.89,0.5,0.78,0.33,0.583,0.004,19.084,0.1685851333513856,0.16382410683482884
68,68,0.86,1.0,0.78,0.29,0.598,0.002,20.076,0.17234918159618973,0.16996307957917453
69,69,0.92,1.0,0.76,0.36,0.621,0.003,21.991,0.1717825797945261,0.1664014871865511
70,70,0.77,1.0,0.66,0.31,0.63,0.003,19.919,0.1668567971289158,0.16717523313313726
71,71,0.9,0.5,0.84,0.35,0.612,0.006,21.273000000000003,0.17656604076176882,0.17294005000591278
72,72,0.93,1.0,0.82,0.26,0.599,0.028999999999999998,22.223000000000003,0.16091787025332452,0.16129047440737485
73,73,0.92,1.0,0.81,0.29,0.633,0.011,22.7,0.1586948510557413,0.15929259379953145
74,74,0.92,1.0,0.82,0.2,0.685,0.006,20.779,0.1562663578018546,0.16164905643463134
75,75,0.96,1.0,0.88,0.22,0.725,0.01,20.855999999999998,0.14323251814395188,0.1424983765836805
76,76,0.87,1.0,0.72,0.18,0.696,0.0,20.901999999999997,0.1495103595815599,0.15267114889994265
77,77,0.9,0.5,0.86,0.33,0.723,0.002,20.365,0.1535521159693599,0.15699854332208635
78,78,0.92,0.5,0.78,0.21,0.686,0.001,19.357,0.16319604970514776,0.15607054372131826
79,79,0.93,0.5,0.84,0.34,0.624,0.002,21.061999999999998,0.14994260612130164,0.15144585371017455
80,80,0.87,0.0,0.65,0.24,0.528,0.007000000000000001,21.505,0.15225748563185335,0.1510590669102967
81,81,0.91,1.0,0.76,0.24,0.521,0.013000000000000001,22.715999999999998,0.19189347979426385,0.1872814477160573
82,82,0.89,1.0,0.61,0.23,0.589,0.005,22.151999999999997,0.18330883342027665,0.17640982838720085
83,83,0.92,0.5,0.81,0.41,0.581,0.0,20.636999999999997,0.17431648080050946,0.16789231742918492
84,84,0.94,0.5,0.85,0.44,0.5690000000000001,0.003,20.014,0.16195694962888954,0.16757884895801545
85,85,0.86,1.0,0.71,0.25,0.547,0.001,20.986,0.17585357332602145,0.17695386975631114
86,86,0.91,0.5,0.69,0.27,0.442,0.006,20.984,0.19472107405215505,0.18460861045122146
87,87,0.91,1.0,0.85,0.37,0.589,0.007000000000000001,22.473000000000003,0.1760815164744854,0.1718227049484849
88,88,0.95,0.5,0.85,0.47,0.601,0.004,19.305,0.17090961016714573,0.16770944875478744
89,89,0.91,0.5,0.83,0.39,0.542,0.007000000000000001,19.189,0.16433900652453304,0.16417202357947827
