,training_round,random,left,lvl1,lvl2,wins_p1,ties,game_length,loss_p1,loss_p2
54,54,0.91,1.0,0.77,0.26,0.446,0.005,19.198,0.17870470325648785,0.17255718012154106
55,55,0.88,0.0,0.75,0.29,0.524,0.008,19.758,0.15430965754017234,0.15442402279749512
56,56,0.84,0.5,0.7,0.26,0.529,0.002,21.066,0.15453577372059227,0.15868582024425268
57,57,0.84,0.5,0.72,0.22,0.49200000000000005,0.001,20.368,0.16693281508237126,0.1635959999039769
58,58,0.95,1.0,0.85,0.29,0.57,0.002,20.172,0.16210389176756146,0.15946601501852273
59,59,0.78,1.0,0.6,0.22,0.381,0.003,20.616999999999997,0.16477111072093248,0.16365567695349456
60,60,0.93,0.5,0.69,0.38,0.499,0.016,20.863000000000003,0.1762958162277937,0.1673607179224491
61,61,0.85,0.0,0.68,0.29,0.375,0.005,19.944000000000003,0.15902996134012934,0.16001155459880828
62,62,0.86,1.0,0.65,0.2,0.523,0.003,19.566,0.18777951831370596,0.1836770672425628
63,63,0.89,1.0,0.75,0.24,0.542,0.008,22.375,0.17690995594114065,0.17565042354166507
64,64,0.74,1.0,0.59,0.26,0.624,0.006,20.712,0.15379309798032045,0.1604036210998893
65,65,0.79,1.0,0.67,0.15,0.49699999999999994,0.004,21.631999999999998,0.17120282884687185,0.16943078988045454
66,66,0.79,1.0,0.76,0.31,0.43,0.005,20.726999999999997,0.17621776957809926,0.17339136407896874
67,67,0.87,1.0,0.76,0.19,0.45199999999999996,0.009,21.799,0.15851273748651146,0.15636953489482402
68,68,0.85,1.0,0.57,0.17,0.4940000000000001,0.007000000000000001,20.649,0.16802018825337292,0.17180529274791478
69,69,0.78,1.0,0.68,0.28,0.4940000000000001,0.005,20.464000000000002,0.16471747936308384,0.16572564020752906
70,70,0.84,0.5,0.58,0.16,0.526,0.004,20.386,0.17825911250710488,0.18006339658796788
71,71,0.86,0.0,0.75,0.21,0.547,0.003,20.774,0.17502604614943265,0.17652129697054625
72,72,0.84,0.5,0.79,0.13,0.528,0.006,19.526,0.16201250110566615,0.16177000047266482
73,73,0.81,0.5,0.59,0.18,0.48300000000000004,0.017999999999999995,19.785999999999998,0.15176714925467968,0.156679608438164
74,74,0.82,0.0,0.61,0.1,0.526,0.012,20.923000000000002,0.18426683723926546,0.1842728032320738
75,75,0.78,0.0,0.6,0.14,0.42800000000000005,0.007000000000000001,22.482,0.16826690631359814,0.16431652506440875
76,76,0.84,0.5,0.67,0.16,0.45,0.001,18.749000000000002,0.17780878441035747,0.17031011850386854
77,77,0.84,0.5,0.62,0.22,0.481,0.012,21.741999999999997,0.1742297150194645,0.17135960945487022
78,78,0.85,0.5,0.72,0.17,0.426,0.004,18.354,0.16189457112550734,0.16063774817436932
79,79,0.88,1.0,0.67,0.17,0.375,0.005,21.736,0.16814283831417562,0.1569544330984354
80,80,0.75,0.5,0.66,0.3,0.425,0.006,18.892,0.17754081284254788,0.1693770444318652
81,81,0.89,1.0,0.76,0.24,0.49800000000000005,0.002,19.529,0.16964263600856067,0.17071085028350352
82,82,0.86,0.0,0.73,0.29,0.596,0.002,20.7,0.1737676790058613,0.17481225590407848
83,83,0.88,0.0,0.72,0.26,0.557,0.001,20.347,0.183758894443512,0.1820311504751444
84,84,0.88,1.0,0.78,0.26,0.39599999999999996,0.004,20.45,0.15631113955099135,0.15523776171635836
85,85,0.84,1.0,0.82,0.4,0.583,0.004,21.029,0.1677201974056661,0.16918303745239974
86,86,0.85,1.0,0.82,0.33,0.5070000000000001,0.006,21.456999999999997,0.17854152208566665,0.17796027288585897
87,87,0.85,0.5,0.84,0.39,0.5780000000000001,0.002,20.098,0.1723917768597603,0.1752142246440053
88,88,0.91,0.5,0.73,0.4,0.4940000000000001,0.0,19.712,0.17236022612452506,0.16806195038557056
89,89,0.79,0.5,0.68,0.27,0.5549999999999999,0.001,21.85,0.18470922142267227,0.18202761021256447
90,90,0.85,1.0,0.68,0.37,0.5269999999999999,0.011,20.689,0.17920159941911698,0.18268215376883745
91,91,0.82,1.0,0.79,0.32,0.519,0.007000000000000001,21.504,0.1768111147210002,0.17358003393560648
92,92,0.9,0.5,0.61,0.24,0.539,0.001,19.535999999999998,0.18237666194885968,0.17793736024945975
93,93,0.91,1.0,0.74,0.27,0.484,0.01,20.899,0.19089496686309576,0.190500735104084
94,94,0.86,0.0,0.77,0.38,0.426,0.008,20.291,0.18132895622402428,0.17729223302379252
95,95,0.9,1.0,0.83,0.35,0.584,0.01,21.1,0.17050511799752713,0.17393773517012595
96,96,0.85,0.5,0.77,0.35,0.553,0.008,21.705,0.1622944289520383,0.16550112849473952
97,97,0.76,0.5,0.59,0.15,0.399,0.002,20.737,0.18347666162997486,0.17765307208895684
98,98,0.85,0.5,0.7,0.2,0.364,0.001,19.67,0.1890663499608636,0.17599324245005846
99,99,0.8,1.0,0.7,0.47,0.375,0.006,23.337,0.16567393278330564,0.1639900753349066
100,100,0.87,1.0,0.83,0.37,0.5009999999999999,0.007000000000000001,20.373,0.1778951613306999,0.16650700168311594
