,training_round,random,left,lvl1,lvl2,wins_p1,ties,game_length,loss_p1,loss_p2
60,60,0.74,1.0,0.47,0.27,1.0,0.0,8.5,3.8106635065560112e-06,0.013173645297281964
61,61,0.73,1.0,0.58,0.2,1.0,0.0,8.5,3.945272951568768e-06,0.013175847008824348
62,62,0.8,1.0,0.58,0.21,1.0,0.0,8.5,3.9005406915748614e-06,0.01317804880700139
63,63,0.8,1.0,0.63,0.21,1.0,0.0,8.5,3.4813537331501718e-06,0.013175847474485636
64,64,0.74,1.0,0.58,0.27,1.0,0.0,8.5,3.181560373377579e-06,0.013173646076993888
65,65,0.72,1.0,0.6,0.2,1.0,0.0,8.5,2.9067901323287518e-06,0.01317584751681848
66,66,0.77,1.0,0.62,0.21,1.0,0.0,8.5,2.92361827177956e-06,0.013178049478419992
67,67,0.68,1.0,0.53,0.24,1.0,0.0,8.5,2.7618370131676785e-06,0.013175848871469498
68,68,0.76,1.0,0.6,0.25,1.0,0.0,8.5,2.6042827494165973e-06,0.013173647224903108
69,69,0.68,1.0,0.51,0.23,1.0,0.0,8.5,2.5063202065211957e-06,0.01317584870213812
70,70,0.78,1.0,0.63,0.15,1.0,0.0,8.5,2.646826169439009e-06,0.0131780497166653
71,71,0.72,1.0,0.5,0.34,1.0,0.0,8.5,2.3562994101666846e-06,0.013175848553973165
72,72,0.78,1.0,0.52,0.19,1.0,0.0,8.5,2.2879059633851284e-06,0.01317364815622568
73,73,0.74,1.0,0.47,0.17,1.0,0.0,8.5,2.262446967051801e-06,0.013175848575139587
74,74,0.75,1.0,0.47,0.25,1.0,0.0,8.5,2.1641064404320785e-06,0.013178050366425238
75,75,0.74,1.0,0.55,0.18,1.0,0.0,8.5,2.119259422670438e-06,0.013175849421796473
76,76,0.82,1.0,0.56,0.28,1.0,0.0,8.5,2.143848325886211e-06,0.013173648394470992
77,77,0.79,1.0,0.53,0.24,1.0,0.0,8.5,2.0130716893618228e-06,0.01317584997212345
78,78,0.75,1.0,0.6,0.26,1.0,0.0,8.5,2.0270516370146654e-06,0.013178051254430485
79,79,0.7,1.0,0.51,0.19,1.0,0.0,8.5,1.954076928996074e-06,0.013173648177884346
80,80,0.75,1.0,0.56,0.27,1.0,0.0,8.5,2.1059162463643587e-06,0.01317585056478327
81,81,0.78,1.0,0.5,0.17,1.0,0.0,8.5,1.974966617126484e-06,0.013178051687603774
82,82,0.73,1.0,0.59,0.2,1.0,0.0,8.5,1.971954141026799e-06,0.013175850437784737
83,83,0.75,1.0,0.49,0.14,1.0,0.0,8.5,1.9423926642048167e-06,0.01317364910920692
84,84,0.71,1.0,0.65,0.23,1.0,0.0,8.5,1.8135372965844003e-06,0.013175850988111713
85,85,0.81,1.0,0.51,0.2,1.0,0.0,8.5,1.8751606307887414e-06,0.013178052705561006
86,86,0.72,1.0,0.5,0.16,1.0,0.0,8.5,1.7981559744839615e-06,0.013175851750102913
87,87,0.87,1.0,0.62,0.18,1.0,0.0,8.5,1.8784125131787727e-06,0.013173650560337443
88,88,0.84,1.0,0.42,0.25,1.0,0.0,8.5,1.8365550999988045e-06,0.013175851665437222
89,89,0.74,1.0,0.5,0.22,1.0,0.0,8.5,1.748959682572604e-06,0.01317805376683557
90,90,0.78,1.0,0.56,0.27,1.0,0.0,8.5,1.8231610124530559e-06,0.013175852596759796
91,91,0.8,1.0,0.54,0.17,1.0,0.0,8.5,1.7466760755269206e-06,0.013173651036828065
92,92,0.83,1.0,0.62,0.19,1.0,0.0,8.5,1.925452438626963e-06,0.01317585234276273
93,93,0.76,1.0,0.52,0.22,1.0,0.0,8.5,1.6792147084743191e-06,0.013178054091715536
94,94,0.7,1.0,0.56,0.25,1.0,0.0,8.5,1.7977481297748452e-06,0.013175852871923284
95,95,0.74,1.0,0.57,0.21,1.0,0.0,8.5,1.7827717647378449e-06,0.013173652184737284
96,96,0.79,1.0,0.64,0.26,1.0,0.0,8.5,1.8569853045846683e-06,0.01317585371858017
97,97,0.7,1.0,0.6,0.23,1.0,0.0,8.5,1.6597526541772825e-06,0.013178054828110129
98,98,0.72,1.0,0.5,0.2,1.0,0.0,8.5,1.8654158702702259e-06,0.013175854671069166
99,99,0.79,1.0,0.54,0.18,1.0,0.0,8.5,1.6573703032918276e-06,0.013173653462598491
100,100,0.77,1.0,0.56,0.19,1.0,0.0,8.5,1.7647172649049026e-06,0.01317585528489541
