,training_round,random,left,lvl1,lvl2,wins_p1,ties,game_length,loss_p1,loss_p2
0,0,0.54,0.0,0.23,0.03,,,,,
1,1,0.81,0.5,0.61,0.31,0.5,0.002,20.072,0.17534503132134885,0.16465669646784134
2,2,0.78,0.5,0.66,0.04,0.4940000000000001,0.001,19.531,0.12740195751935246,0.12545525429397822
3,3,0.8,0.5,0.73,0.24,0.482,0.0,19.368,0.13500492108613252,0.1342096233740449
4,4,0.87,0.5,0.53,0.14,0.5009999999999999,0.001,18.959,0.1295838239118457,0.13097165625542406
5,5,0.85,1.0,0.58,0.12,0.518,0.005,19.57,0.12052579083293675,0.12652160738781096
6,6,0.96,0.5,0.77,0.41,0.484,0.002,19.804000000000002,0.12852841752767566,0.12600569839775566
7,7,0.92,0.5,0.81,0.23,0.49200000000000005,0.001,19.35,0.12415096724033355,0.12728940556570886
8,8,0.84,0.5,0.62,0.2,0.516,0.003,19.435,0.1283225616402924,0.13037808038294316
9,9,0.9,0.5,0.69,0.36,0.517,0.001,19.079,0.12517974192276596,0.12919345251470804
10,10,0.92,0.5,0.76,0.21,0.47600000000000003,0.003,18.902,0.12575516192242506,0.13807982315123082
11,11,0.76,0.5,0.57,0.18,0.48000000000000004,0.0,18.73,0.12760573805496098,0.1291161751076579
12,12,0.89,0.0,0.63,0.21,0.524,0.002,19.125,0.12660633082687855,0.13797756635397673
13,13,0.85,0.0,0.8,0.23,0.49299999999999994,0.001,19.077,0.13077575827389956,0.14040018308162688
14,14,0.86,0.5,0.73,0.17,0.49,0.004,19.218,0.1324582148939371,0.14039938744157554
15,15,0.91,0.5,0.77,0.33,0.505,0.001,19.453,0.13480567391961812,0.14511233235150575
16,16,0.89,0.0,0.71,0.25,0.5059999999999999,0.003,19.082,0.13330073747783902,0.14714003272354606
17,17,0.89,1.0,0.63,0.27,0.48600000000000004,0.003,18.942999999999998,0.13682947047799826,0.14219768019765616
18,18,0.91,0.5,0.8,0.42,0.48300000000000004,0.005,19.459,0.13689976742863655,0.14789631783217191
19,19,0.91,0.5,0.73,0.26,0.4769999999999999,0.002,18.605,0.14345113556832076,0.1500828962251544
20,20,0.88,0.5,0.75,0.28,0.47300000000000003,0.002,18.903,0.13656627990677953,0.14490662641078236
21,21,0.82,0.5,0.7,0.22,0.503,0.002,19.008,0.13984699776023626,0.14393865507096051
22,22,0.81,0.0,0.77,0.24,0.49200000000000005,0.003,18.917,0.14303653319180012,0.1425607903972268
23,23,0.88,0.5,0.69,0.25,0.496,0.001,19.083,0.13975031358003615,0.14439729158580306
24,24,0.76,0.0,0.68,0.12,0.47800000000000004,0.001,19.239,0.14227935214340687,0.14526403619349
25,25,0.89,1.0,0.78,0.18,0.5009999999999999,0.002,19.148,0.1474563810750842,0.15610476405918594
26,26,0.83,0.5,0.82,0.33,0.496,0.003,19.01,0.14475912861526016,0.15172441098839046
27,27,0.87,0.5,0.67,0.23,0.484,0.002,18.812,0.15700131264328954,0.1538777524009347
28,28,0.85,0.5,0.74,0.31,0.5099999999999999,0.002,18.494,0.15604155296087266,0.158460699275136
29,29,0.86,0.0,0.62,0.21,0.49,0.001,18.886,0.15537733321636915,0.15552384550869466
30,30,0.72,0.5,0.61,0.14,0.47300000000000003,0.003,18.609,0.1574671041741967,0.15805422722548246
31,31,0.7,0.5,0.58,0.08,0.43799999999999994,0.002,19.175,0.16231757142394782,0.16468162171542644
32,32,0.9,0.5,0.81,0.26,0.491,0.002,19.221,0.1619853769913316,0.16712225446105006
33,33,0.89,0.5,0.75,0.32,0.49200000000000005,0.0,19.334,0.1518727526217699,0.15936769243329765
34,34,0.88,0.5,0.74,0.28,0.48000000000000004,0.002,19.384,0.15595921451598405,0.15651776509732007
35,35,0.85,0.5,0.7,0.2,0.47000000000000003,0.001,19.067,0.15873537106812,0.1586849275007844
36,36,0.9,0.5,0.76,0.21,0.4769999999999999,0.003,18.893,0.15392794489860534,0.1629214014261961
37,37,0.86,0.5,0.69,0.19,0.4660000000000001,0.001,19.045,0.15966226068139075,0.1713537643402815
38,38,0.83,0.5,0.62,0.25,0.49299999999999994,0.0,19.163,0.16143681635707616,0.1642525877431035
39,39,0.86,0.5,0.8,0.36,0.47800000000000004,0.001,18.947,0.1577508164420724,0.16213883905112744
40,40,0.85,1.0,0.76,0.39,0.511,0.002,19.045,0.1595022941827774,0.1633372696712613
41,41,0.81,0.5,0.58,0.24,0.4769999999999999,0.002,19.162,0.15958237963169813,0.1714110821634531
42,42,0.86,0.5,0.74,0.34,0.48300000000000004,0.001,19.201,0.1614799032434821,0.16599983549863098
43,43,0.77,0.5,0.67,0.16,0.49800000000000005,0.001,18.718,0.1683323199674487,0.15861555568873886
44,44,0.91,0.5,0.71,0.29,0.465,0.002,18.655,0.1667637315094471,0.16257167795300484
45,45,0.86,0.0,0.75,0.18,0.484,0.001,18.715999999999998,0.1642919965982437,0.15984581772983075
46,46,0.93,1.0,0.74,0.21,0.45899999999999996,0.0,18.883,0.17062457901984454,0.1653152064830065
